com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.350251,com.sec.android.app.shealth,40,230002,32400000,2020. 07. 15. 오후 6:19:00,1.480000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:19:59,45708ed7-db06-7692-4b1c-8c2396363139,29.350000,2020. 07. 15. 오후 6:19:48,2020. 07. 15. 오후 6:20:00,
1.296962,com.sec.android.app.shealth,59,230002,32400000,2020. 07. 15. 오후 6:20:00,2.070000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:20:59,44eaa88e-3691-aa32-6a75-873bac995692,44.113000,2020. 07. 15. 오후 6:20:00,2020. 07. 15. 오후 6:20:39,
0.972222,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 15. 오후 6:24:00,0.510000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:24:59,6d11bea5-980d-a0f0-d8f1-c2326ba39b42,9.710000,2020. 07. 15. 오후 6:25:09,2020. 07. 15. 오후 6:25:09,
1.110336,com.sec.android.app.shealth,64,230002,32400000,2020. 07. 15. 오후 6:25:00,2.380000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:25:59,d33b6041-9574-017e-ee81-daac466899fb,46.260000,2020. 07. 15. 오후 6:25:09,2020. 07. 15. 오후 6:26:03,
1.244515,com.sec.android.app.shealth,62,230002,32400000,2020. 07. 15. 오후 6:26:00,2.110000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:26:59,b6b0d8d0-cefe-ef3d-9951-c3fa25a596ba,45.700000,2020. 07. 15. 오후 6:26:03,2020. 07. 15. 오후 6:27:56,
1.277778,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 15. 오후 6:27:00,0.410000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:27:59,af8c7fa6-c692-5b3d-bf32-c37da71de7d5,8.060000,2020. 07. 15. 오후 6:27:56,2020. 07. 15. 오후 6:27:56,
1.083333,com.sec.android.app.shealth,84,230002,32400000,2020. 07. 15. 오후 6:28:00,3.130000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:28:59,725e2f01-4e53-af16-8ab2-1e48546ef1fd,60.100000,2020. 07. 15. 오후 6:30:28,2020. 07. 15. 오후 6:30:28,
1.250000,com.sec.android.app.shealth,94,230002,32400000,2020. 07. 15. 오후 6:29:00,3.440000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:29:59,5c097369-45d9-c6a6-68d7-c831136ca462,67.410000,2020. 07. 15. 오후 6:30:28,2020. 07. 15. 오후 6:30:28,
1.368551,com.sec.android.app.shealth,100,230002,32400000,2020. 07. 15. 오후 6:30:00,3.370000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:30:59,ff21b205-f8a6-2886-c2ec-ef53f076aa3c,57.048000,2020. 07. 15. 오후 6:30:28,2020. 07. 15. 오후 6:31:20,
1.374014,com.sec.android.app.shealth,98,230002,32400000,2020. 07. 15. 오후 6:31:00,3.500000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:31:59,e64b2f9d-a082-d6c1-d902-fa937dde875b,73.900000,2020. 07. 15. 오후 6:31:20,2020. 07. 15. 오후 6:32:44,
1.378265,com.sec.android.app.shealth,100,230002,32400000,2020. 07. 15. 오후 6:32:00,3.320000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:32:59,10225fc3-f9f5-dab4-7b13-791051805b69,54.779000,2020. 07. 15. 오후 6:32:44,2020. 07. 15. 오후 6:33:37,
1.461680,com.sec.android.app.shealth,106,230002,32400000,2020. 07. 15. 오후 6:33:00,3.600000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:33:59,05feeeb5-a9fc-989d-25fc-a8518326049d,79.521000,2020. 07. 15. 오후 6:33:37,2020. 07. 15. 오후 6:34:18,
1.482002,com.sec.android.app.shealth,95,230002,32400000,2020. 07. 15. 오후 6:34:00,2.970000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:34:59,060d3d41-7b35-b4e6-ca40-ffd3bc5a244e,64.559000,2020. 07. 15. 오후 6:34:18,2020. 07. 15. 오후 6:35:00,
1.562392,com.sec.android.app.shealth,112,230002,32400000,2020. 07. 15. 오후 6:35:00,3.890000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:35:59,ef5212db-66a2-f2f5-b653-675af97ba405,84.770000,2020. 07. 15. 오후 6:35:05,2020. 07. 15. 오후 6:37:07,
1.527778,com.sec.android.app.shealth,114,230002,32400000,2020. 07. 15. 오후 6:36:00,3.930000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:36:59,f121a769-cd18-c34b-0ac5-939be311af01,88.920000,2020. 07. 15. 오후 6:37:07,2020. 07. 15. 오후 6:37:07,
1.608094,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 15. 오후 6:37:00,3.910000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:37:59,d14b228a-77ce-2b5e-cce6-9a58c72ee480,84.709000,2020. 07. 15. 오후 6:37:07,2020. 07. 15. 오후 6:38:01,
1.443460,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 15. 오후 6:38:00,3.660000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:38:59,5dd6836f-4fc9-f9cf-1ec6-07e948b50bc9,74.420000,2020. 07. 15. 오후 6:38:01,2020. 07. 15. 오후 6:40:08,
1.722222,com.sec.android.app.shealth,119,230002,32400000,2020. 07. 15. 오후 6:39:00,4.840000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:39:59,dcc5b5ce-21ba-9564-bbfd-c0519f742de5,85.320000,2020. 07. 15. 오후 6:40:08,2020. 07. 15. 오후 6:40:08,
2.179321,com.sec.android.app.shealth,108,230002,32400000,2020. 07. 15. 오후 6:40:00,6.210000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:40:59,e786bc05-44e8-055e-79de-c97e67dc4159,96.380000,2020. 07. 15. 오후 6:40:08,2020. 07. 15. 오후 6:41:57,
1.388889,com.sec.android.app.shealth,7,230002,32400000,2020. 07. 15. 오후 6:41:00,0.250000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:41:59,4426ad1d-114a-0c90-f0e5-55a9928b39d6,5.340000,2020. 07. 15. 오후 6:41:57,2020. 07. 15. 오후 6:41:57,
0.925952,com.sec.android.app.shealth,15,230002,32400000,2020. 07. 15. 오후 6:44:00,0.460000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:44:59,6a494089-8bdc-b1b8-0f7c-d4cf4576419b,10.409000,2020. 07. 15. 오후 6:44:56,2020. 07. 15. 오후 6:45:14,
1.027778,com.sec.android.app.shealth,1,230002,32400000,2020. 07. 15. 오후 6:45:00,0.030000,Eb+lTn/Fs+,,2020. 07. 15. 오후 6:45:59,54c8e708-dbc8-6a3c-c32d-7ed010f61a56,0.710000,2020. 07. 15. 오후 6:45:14,2020. 07. 15. 오후 6:45:14,
1.348463,com.sec.android.app.shealth,28,,32400000,2020. 07. 17. 오전 7:33:00,1.004534,sb+tNhfKEH,,2020. 07. 17. 오전 7:34:00,15949387-0000-0000-0000-949387800000,22.665762,2020. 07. 17. 오전 7:33:21,2020. 07. 17. 오전 7:33:21,
1.059848,com.sec.android.app.shealth,8,,32400000,2020. 07. 17. 오전 7:35:00,0.267017,sb+tNhfKEH,,2020. 07. 17. 오전 7:36:00,15949389-0000-0000-0000-949389000000,5.440000,2020. 07. 17. 오전 7:43:00,2020. 07. 17. 오전 7:43:00,
0.587827,com.sec.android.app.shealth,2,,32400000,2020. 07. 17. 오전 7:38:00,0.076125,sb+tNhfKEH,,2020. 07. 17. 오전 7:39:00,15949390-0000-0000-0000-949390800000,1.514931,2020. 07. 17. 오전 7:43:00,2020. 07. 17. 오전 7:43:00,
0.910076,com.sec.android.app.shealth,86,,32400000,2020. 07. 17. 오전 7:39:00,3.348971,sb+tNhfKEH,,2020. 07. 17. 오전 7:40:00,15949391-0000-0000-0000-949391400000,63.563175,2020. 07. 17. 오전 7:43:00,2020. 07. 17. 오전 7:43:00,
1.347773,com.sec.android.app.shealth,70,,32400000,2020. 07. 17. 오전 7:40:00,2.384917,sb+tNhfKEH,,2020. 07. 17. 오전 7:41:00,15949392-0000-0000-0000-949392000000,51.321896,2020. 07. 17. 오전 7:43:00,2020. 07. 17. 오전 7:43:00,
1.070080,com.sec.android.app.shealth,80,,32400000,2020. 07. 17. 오전 7:57:00,3.009213,sb+tNhfKEH,,2020. 07. 17. 오전 7:58:00,15949402-0000-0000-0000-949402200000,60.530380,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.547127,com.sec.android.app.shealth,120,,32400000,2020. 07. 17. 오전 7:58:00,4.154397,sb+tNhfKEH,,2020. 07. 17. 오전 7:59:00,15949402-0000-0000-0000-949402800000,93.006569,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.427380,com.sec.android.app.shealth,113,,32400000,2020. 07. 17. 오전 7:59:00,3.724847,sb+tNhfKEH,,2020. 07. 17. 오전 8:00:00,15949403-0000-0000-0000-949403400000,82.573051,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.266723,com.sec.android.app.shealth,106,,32400000,2020. 07. 17. 오전 8:00:00,3.727864,sb+tNhfKEH,,2020. 07. 17. 오전 8:01:00,15949404-0000-0000-0000-949404000000,78.650002,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.748439,com.sec.android.app.shealth,29,,32400000,2020. 07. 17. 오전 8:01:00,1.168630,sb+tNhfKEH,,2020. 07. 17. 오전 8:02:00,15949404-0000-0000-0000-949404600000,20.600000,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.214238,com.sec.android.app.shealth,8,,32400000,2020. 07. 17. 오전 8:03:00,0.699869,sb+tNhfKEH,,2020. 07. 17. 오전 8:04:00,15949405-0000-0000-0000-949405800000,5.920000,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.434925,com.sec.android.app.shealth,11,,32400000,2020. 07. 17. 오전 8:05:00,0.595681,sb+tNhfKEH,,2020. 07. 17. 오전 8:06:00,15949407-0000-0000-0000-949407000000,7.900000,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.306513,com.sec.android.app.shealth,14,,32400000,2020. 07. 17. 오전 8:30:00,0.925441,sb+tNhfKEH,,2020. 07. 17. 오전 8:31:00,15949422-0000-0000-0000-949422000000,10.000000,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.691616,com.sec.android.app.shealth,5,,32400000,2020. 07. 17. 오전 8:31:00,0.207179,sb+tNhfKEH,,2020. 07. 17. 오전 8:32:00,15949422-0000-0000-0000-949422600000,3.896913,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.895186,com.sec.android.app.shealth,33,,32400000,2020. 07. 17. 오전 8:32:00,1.201297,sb+tNhfKEH,,2020. 07. 17. 오전 8:33:00,15949423-0000-0000-0000-949423200000,22.983088,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.636277,com.sec.android.app.shealth,20,,32400000,2020. 07. 17. 오전 8:33:00,0.872021,sb+tNhfKEH,,2020. 07. 17. 오전 8:34:00,15949423-0000-0000-0000-949423800000,14.100000,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.627925,com.sec.android.app.shealth,22,,32400000,2020. 07. 17. 오전 8:35:00,0.984147,sb+tNhfKEH,,2020. 07. 17. 오전 8:36:00,15949425-0000-0000-0000-949425000000,15.860000,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.473723,com.sec.android.app.shealth,49,,32400000,2020. 07. 17. 오전 8:36:00,2.507867,sb+tNhfKEH,,2020. 07. 17. 오전 8:37:00,15949425-0000-0000-0000-949425600000,35.008732,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.440108,com.sec.android.app.shealth,78,,32400000,2020. 07. 17. 오전 8:37:00,3.025045,sb+tNhfKEH,,2020. 07. 17. 오전 8:38:00,15949426-0000-0000-0000-949426200000,67.195213,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.308670,com.sec.android.app.shealth,108,,32400000,2020. 07. 17. 오전 8:38:00,3.689406,sb+tNhfKEH,,2020. 07. 17. 오전 8:39:00,15949426-0000-0000-0000-949426800000,78.810425,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.221955,com.sec.android.app.shealth,101,,32400000,2020. 07. 17. 오전 8:39:00,3.461640,sb+tNhfKEH,,2020. 07. 17. 오전 8:40:00,15949427-0000-0000-0000-949427400000,73.042686,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.297032,com.sec.android.app.shealth,107,,32400000,2020. 07. 17. 오전 8:40:00,3.666713,sb+tNhfKEH,,2020. 07. 17. 오전 8:41:00,15949428-0000-0000-0000-949428000000,77.926353,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.330155,com.sec.android.app.shealth,109,,32400000,2020. 07. 17. 오전 8:41:00,3.669114,sb+tNhfKEH,,2020. 07. 17. 오전 8:42:00,15949428-0000-0000-0000-949428600000,79.242477,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.347696,com.sec.android.app.shealth,111,,32400000,2020. 07. 17. 오전 8:42:00,3.765508,sb+tNhfKEH,,2020. 07. 17. 오전 8:43:00,15949429-0000-0000-0000-949429200000,81.722374,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.123160,com.sec.android.app.shealth,8,,32400000,2020. 07. 17. 오전 8:43:00,0.166383,sb+tNhfKEH,,2020. 07. 17. 오전 8:44:00,15949429-0000-0000-0000-949429800000,4.181735,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.734574,com.sec.android.app.shealth,61,,32400000,2020. 07. 17. 오전 8:52:00,2.527086,sb+tNhfKEH,,2020. 07. 17. 오전 8:53:00,15949435-0000-0000-0000-949435200000,43.876469,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.151381,com.sec.android.app.shealth,95,,32400000,2020. 07. 17. 오전 8:53:00,3.382693,sb+tNhfKEH,,2020. 07. 17. 오전 8:54:00,15949435-0000-0000-0000-949435800000,69.103973,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.113766,com.sec.android.app.shealth,93,,32400000,2020. 07. 17. 오전 8:54:00,3.254188,sb+tNhfKEH,,2020. 07. 17. 오전 8:55:00,15949436-0000-0000-0000-949436400000,66.200668,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.215154,com.sec.android.app.shealth,101,,32400000,2020. 07. 17. 오전 8:55:00,3.507050,sb+tNhfKEH,,2020. 07. 17. 오전 8:56:00,15949437-0000-0000-0000-949437000000,73.379417,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.348296,com.sec.android.app.shealth,111,,32400000,2020. 07. 17. 오전 8:56:00,3.766677,sb+tNhfKEH,,2020. 07. 17. 오전 8:57:00,15949437-0000-0000-0000-949437600000,81.545090,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.277147,com.sec.android.app.shealth,83,,32400000,2020. 07. 17. 오전 8:57:00,2.841884,sb+tNhfKEH,,2020. 07. 17. 오전 8:58:00,15949438-0000-0000-0000-949438200000,60.824379,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.469076,com.sec.android.app.shealth,10,,32400000,2020. 07. 17. 오전 8:58:00,0.513050,sb+tNhfKEH,,2020. 07. 17. 오전 8:59:00,15949438-0000-0000-0000-949438800000,7.300000,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.806297,com.sec.android.app.shealth,42,,32400000,2020. 07. 17. 오전 8:59:00,1.716194,sb+tNhfKEH,,2020. 07. 17. 오전 9:00:00,15949439-0000-0000-0000-949439400000,31.341467,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
1.096865,com.sec.android.app.shealth,19,,32400000,2020. 07. 17. 오전 9:00:00,0.600671,sb+tNhfKEH,,2020. 07. 17. 오전 9:01:00,15949440-0000-0000-0000-949440000000,12.438534,2020. 07. 17. 오전 9:02:08,2020. 07. 17. 오전 9:02:08,
0.895019,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 17. 오전 7:33:00,0.394716,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:33:59,166f254c-47c0-582e-5a4d-c80ad8078144,9.020000,2020. 07. 17. 오전 7:33:10,2020. 07. 17. 오전 7:33:10,
2.444444,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 17. 오전 7:38:00,1.060000,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:38:59,aef44a7f-ac6d-9725-4e7e-28d998d35c0f,17.420000,2020. 07. 17. 오전 7:39:51,2020. 07. 17. 오전 7:39:51,
1.487957,com.sec.android.app.shealth,84,230002,32400000,2020. 07. 17. 오전 7:39:00,2.860000,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:39:59,491edfa9-914f-50bd-b99a-ac063d3ffefe,64.640000,2020. 07. 17. 오전 7:39:51,2020. 07. 17. 오전 7:40:04,
1.829813,com.sec.android.app.shealth,68,230002,32400000,2020. 07. 17. 오전 7:40:00,2.590000,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:40:59,ce1bb1e7-08f7-34d0-6a85-9f546e4b31f2,54.970000,2020. 07. 17. 오전 7:40:15,2020. 07. 17. 오전 7:40:58,
1.750000,com.sec.android.app.shealth,2,230002,32400000,2020. 07. 17. 오전 7:41:00,0.070000,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:41:59,d4b82934-031b-e1c9-dc9d-b87dab9f78a5,1.600000,2020. 07. 17. 오전 7:54:14,2020. 07. 17. 오전 7:54:14,
1.972222,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 17. 오전 7:57:00,4.410000,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:57:59,a04467a1-07fa-5fd6-6035-e8c2bcfadfab,83.300000,2020. 07. 17. 오전 8:06:46,2020. 07. 17. 오전 8:06:46,
1.555556,com.sec.android.app.shealth,120,230002,32400000,2020. 07. 17. 오전 7:58:00,3.830000,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:58:59,a56c72fa-fd4c-fb0b-ab7c-9f98a2052aa3,89.100000,2020. 07. 17. 오전 8:06:46,2020. 07. 17. 오전 8:06:46,
1.500000,com.sec.android.app.shealth,114,230002,32400000,2020. 07. 17. 오전 7:59:00,4.280000,Eb+lTn/Fs+,,2020. 07. 17. 오전 7:59:59,67b3b6e3-fde8-4cbc-2a56-2431abe15814,84.440000,2020. 07. 17. 오전 8:06:46,2020. 07. 17. 오전 8:06:46,
1.500000,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 17. 오전 8:00:00,6.210000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:00:59,b0be661a-9e54-551e-3b32-195ef0a437e2,73.390000,2020. 07. 17. 오전 8:06:46,2020. 07. 17. 오전 8:06:46,
2.250000,com.sec.android.app.shealth,39,230002,32400000,2020. 07. 17. 오전 8:01:00,1.850000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:01:59,18c33823-4aa8-ab22-7f8b-54990b6b4a92,31.520000,2020. 07. 17. 오전 8:06:46,2020. 07. 17. 오전 8:06:46,
1.111111,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 17. 오전 8:06:00,0.400000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:06:59,ef64a111-4af4-29ba-71b2-ecda1cdaf41f,7.060000,2020. 07. 17. 오전 8:06:46,2020. 07. 17. 오전 8:06:46,
1.500000,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 17. 오전 8:27:00,0.510000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:27:59,02c94df4-37c8-bd6f-e99b-ada2d0983b87,10.690000,2020. 07. 17. 오전 8:35:00,2020. 07. 17. 오전 8:35:00,
1.333333,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 17. 오전 8:28:00,0.350000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:28:59,3c2e4257-bbeb-372d-8380-178089adefcf,7.480000,2020. 07. 17. 오전 8:35:00,2020. 07. 17. 오전 8:35:00,
1.027778,com.sec.android.app.shealth,49,230002,32400000,2020. 07. 17. 오전 8:32:00,1.740000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:32:59,d991ddc7-2713-a42c-6fc3-dc28575cba2f,34.930000,2020. 07. 17. 오전 8:35:00,2020. 07. 17. 오전 8:35:00,
1.916667,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 17. 오전 8:34:00,0.410000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:34:59,3dfcc388-4255-ce75-08ce-2b3f72df46f6,10.580000,2020. 07. 17. 오전 8:35:00,2020. 07. 17. 오전 8:35:00,
1.666667,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 17. 오전 8:35:00,0.510000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:35:59,6f5d1095-6cf3-09f3-c345-5bea6aa8dbd8,10.000000,2020. 07. 17. 오전 8:36:48,2020. 07. 17. 오전 8:36:48,
1.490328,com.sec.android.app.shealth,32,230002,32400000,2020. 07. 17. 오전 8:36:00,1.080000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:36:59,c2bac882-d612-1adf-7de3-bf9fc7b6d59f,24.760000,2020. 07. 17. 오전 8:36:48,2020. 07. 17. 오전 8:46:12,
1.555556,com.sec.android.app.shealth,87,230002,32400000,2020. 07. 17. 오전 8:37:00,3.090000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:37:59,eb7e3cbe-04d3-73fb-e3d5-36a77cc1163c,67.930000,2020. 07. 17. 오전 8:46:12,2020. 07. 17. 오전 8:46:12,
1.407667,com.sec.android.app.shealth,111,230002,32400000,2020. 07. 17. 오전 8:38:00,3.850000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:38:59,127f33d0-5b9d-e531-46c7-cfe3da8b633e,84.460000,2020. 07. 17. 오전 8:46:12,2020. 07. 17. 오전 8:46:12,
1.194444,com.sec.android.app.shealth,101,230002,32400000,2020. 07. 17. 오전 8:39:00,4.330000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:39:59,1119f8e1-97eb-4b10-4866-34bbf97eb523,64.980000,2020. 07. 17. 오전 8:46:12,2020. 07. 17. 오전 8:46:12,
1.277778,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 17. 오전 8:40:00,3.540000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:40:59,9d5cdae1-5034-26ce-2f2e-12239e04ec4f,76.020000,2020. 07. 17. 오전 8:46:12,2020. 07. 17. 오전 8:46:12,
1.385667,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 17. 오전 8:41:00,4.000000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:41:59,f82a88d7-c782-f66a-d196-b7da39925636,83.140000,2020. 07. 17. 오전 8:46:12,2020. 07. 17. 오전 8:46:12,
1.376167,com.sec.android.app.shealth,109,230002,32400000,2020. 07. 17. 오전 8:42:00,3.800000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:42:59,536dd451-3b7f-fa16-2241-db94b9a1aeaa,82.570000,2020. 07. 17. 오전 8:46:12,2020. 07. 17. 오전 8:46:12,
1.500000,com.sec.android.app.shealth,28,230002,32400000,2020. 07. 17. 오전 8:43:00,0.980000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:43:59,6350a91a-7f0c-1c5a-63d7-11e7687e9e77,21.630000,2020. 07. 17. 오전 8:46:12,2020. 07. 17. 오전 8:46:12,
1.194444,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 17. 오전 8:51:00,0.420000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:51:59,8c37d3b0-d3b6-a083-5968-02ddd908cc89,8.820000,2020. 07. 17. 오전 8:52:17,2020. 07. 17. 오전 8:52:17,
1.083333,com.sec.android.app.shealth,60,230002,32400000,2020. 07. 17. 오전 8:52:00,2.350000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:52:59,b2d4c405-1a39-cbc1-39d7-5acae3b3a67b,43.250000,2020. 07. 17. 오전 8:54:23,2020. 07. 17. 오전 8:54:23,
1.143000,com.sec.android.app.shealth,94,230002,32400000,2020. 07. 17. 오전 8:53:00,3.710000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:53:59,310d8595-2297-0a67-37cf-96ea3e767b0f,68.580000,2020. 07. 17. 오전 8:54:23,2020. 07. 17. 오전 8:54:23,
1.136233,com.sec.android.app.shealth,90,230002,32400000,2020. 07. 17. 오전 8:54:00,3.340000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:54:59,05b7013c-a9fd-f475-c2a8-612fc42e1d26,65.320000,2020. 07. 17. 오전 8:54:23,2020. 07. 17. 오전 8:55:00,
1.222222,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 17. 오전 8:55:00,6.100000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:55:59,2c57d848-f3ea-c764-1612-7230efdd33a9,57.880000,2020. 07. 17. 오전 8:57:37,2020. 07. 17. 오전 8:57:37,
1.385167,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 17. 오전 8:56:00,3.850000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:56:59,9762c2c2-b61a-8da2-5a9d-dedaef664b0c,83.110000,2020. 07. 17. 오전 8:57:37,2020. 07. 17. 오전 8:57:37,
1.368943,com.sec.android.app.shealth,78,230002,32400000,2020. 07. 17. 오전 8:57:00,4.110000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:57:59,6598303f-616e-ab7c-9e4b-9961ce0bc731,50.640000,2020. 07. 17. 오전 8:57:37,2020. 07. 17. 오전 8:58:05,
1.279450,com.sec.android.app.shealth,54,230002,32400000,2020. 07. 17. 오전 8:58:00,1.850000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:58:59,64434471-5646-7315-c70c-abe6570cb7b3,40.440000,2020. 07. 17. 오전 8:58:06,2020. 07. 17. 오전 8:59:05,
1.388889,com.sec.android.app.shealth,42,230002,32400000,2020. 07. 17. 오전 8:59:00,1.400000,Eb+lTn/Fs+,,2020. 07. 17. 오전 8:59:59,f00a4b3c-d050-6a20-5e64-2db540dc3acd,31.770000,2020. 07. 17. 오전 9:02:06,2020. 07. 17. 오전 9:02:06,
1.416667,com.sec.android.app.shealth,36,230002,32400000,2020. 07. 17. 오전 9:00:00,1.200000,Eb+lTn/Fs+,,2020. 07. 17. 오전 9:00:59,fb4062c5-5b61-51b3-a276-945eb0c86c9c,27.550000,2020. 07. 17. 오전 9:02:06,2020. 07. 17. 오전 9:02:06,
1.611111,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 17. 오전 9:01:00,0.390000,Eb+lTn/Fs+,,2020. 07. 17. 오전 9:01:59,bacfe49b-6e6f-1f13-c4b9-0479a98247b9,9.490000,2020. 07. 17. 오전 9:02:06,2020. 07. 17. 오전 9:02:06,
1.166667,com.sec.android.app.shealth,38,230002,32400000,2020. 07. 17. 오전 9:03:00,1.400000,Eb+lTn/Fs+,,2020. 07. 17. 오전 9:03:59,4133baa6-6914-293b-26e9-a2f8b84bbfeb,27.630000,2020. 07. 17. 오전 9:04:13,2020. 07. 17. 오전 9:04:13,
