com.samsung.shealth.rewards,6105031,4
is_visible,create_time,time_offset,program_id,end_time,device_type,title,exercise_type,exercise_session_id,deviceuuid,start_time,pkg_name,update_time,number_of_streak,datauuid,extra_data,controller_id,source_pkg_name
1,2019-11-22 08:55:31.106,UTC+0900,,2019-11-21 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-21 15:00:00.000,com.sec.android.app.shealth,2019-11-27 15:00:00.685,,0eb51944-c223-4445-b172-4697000f3487,"{""mTarget"":6000,""mValue"":16150}",tracker.pedometer,,
0,2019-12-31 08:13:40.878,UTC+0900,,2019-12-31 08:13:40.838,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-12-31 08:13:40.838,com.sec.android.app.shealth,2020-01-02 12:35:06.573,,7c5aaeaf-e2d1-4921-ae0b-34a239f72a6b,"{""mIsCompleted"":false,""mValue"":102,""mValue2"":60}",goal.activity,,
0,2019-11-10 09:35:05.054,UTC+0900,,2019-11-10 09:35:05.015,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-10 09:35:05.015,com.sec.android.app.shealth,2019-11-11 05:51:44.242,,6c8b7257-40c4-4359-84ba-6424a4050699,"{""mIsCompleted"":false,""mValue"":101,""mValue2"":60}",goal.activity,,
0,2019-12-20 09:22:03.587,UTC+0900,,2019-12-20 09:22:03.576,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-12-20 09:22:03.576,com.sec.android.app.shealth,2019-12-21 07:09:06.952,,048ae6ae-79a4-48cf-bfee-3344e4b4ce71,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",goal.activity,,
1,2019-12-04 09:10:19.633,UTC+0900,,2019-12-03 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-03 15:00:00.000,com.sec.android.app.shealth,2019-12-09 15:00:02.456,,62961ad2-bf4c-492e-9111-9221dbaf8798,"{""mTarget"":6000,""mValue"":7889}",tracker.pedometer,,
1,2019-11-11 15:00:14.494,UTC+0900,,2019-11-06 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-06 15:00:00.000,com.sec.android.app.shealth,2019-11-11 15:00:14.494,,375855fd-2914-4749-a226-cf79a4f5d706,"{""mTarget"":-1,""mValue"":11106}",tracker.pedometer,,
1,2019-12-23 05:50:52.996,UTC+0900,,2019-12-22 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-22 15:00:00.000,com.sec.android.app.shealth,2019-12-28 15:01:06.480,,96215429-3978-4d2a-bf51-25a676e6fdf8,"{""mTarget"":6000,""mValue"":10732}",tracker.pedometer,,
1,2019-11-10 17:58:48.644,UTC+0900,,2019-11-01 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-01 15:00:00.000,com.sec.android.app.shealth,2019-11-10 17:58:48.644,,c5dcd302-6f48-4bd5-9c20-1c4b6b67377a,"{""mTarget"":-1,""mValue"":19023}",tracker.pedometer,,
1,2019-11-24 15:01:10.843,UTC+0900,,2019-11-20 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-20 15:00:00.000,com.sec.android.app.shealth,2019-11-24 15:01:10.843,,5625ee24-70ff-4d91-8c21-7d1fd9086945,"{""mTarget"":-1,""mValue"":11055}",tracker.pedometer,,
1,2019-12-06 07:29:54.125,UTC+0900,,2019-12-05 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-05 15:00:00.000,com.sec.android.app.shealth,2019-12-11 15:00:20.165,,a5bd928b-14db-47cc-9bf9-709a3e66f84f,"{""mTarget"":6000,""mValue"":12292}",tracker.pedometer,,
1,2019-11-12 08:22:45.091,UTC+0900,,2019-11-11 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-11 15:00:00.000,com.sec.android.app.shealth,2019-11-17 15:15:24.338,,5fa7e2b6-f4f7-474c-811e-72d59e3098fd,"{""mTarget"":6000,""mValue"":11460}",tracker.pedometer,,
1,2019-12-24 15:00:01.781,UTC+0900,,2019-12-19 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-19 15:00:00.000,com.sec.android.app.shealth,2019-12-24 15:00:01.781,,73394be4-9255-4d78-9539-3f28cb66d3ae,"{""mTarget"":-1,""mValue"":10485}",tracker.pedometer,,
1,2019-12-08 05:51:25.598,UTC+0900,,2019-12-07 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-07 15:00:00.000,com.sec.android.app.shealth,2019-12-13 15:00:02.006,,ba2ab81f-b796-4c78-bf41-4974c448637e,"{""mTarget"":6000,""mValue"":11662}",tracker.pedometer,,
1,2019-11-26 09:55:08.019,UTC+0900,,2019-11-25 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-25 15:00:00.000,com.sec.android.app.shealth,2019-12-01 15:00:03.944,,f2316e3e-482a-4667-9aed-347c291a1261,"{""mTarget"":6000,""mValue"":9463}",tracker.pedometer,,
1,2020-01-03 13:10:23.604,UTC+0900,,2020-01-02 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-02 15:00:00.000,com.sec.android.app.shealth,2020-01-08 15:00:03.743,,4b088462-1162-49d0-ab0d-ef1b42f579b5,"{""mTarget"":6000,""mValue"":7030}",tracker.pedometer,,
1,2019-11-12 15:00:02.745,UTC+0900,,2019-11-10 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-10 15:00:00.000,com.sec.android.app.shealth,2019-11-12 15:00:02.745,,ddacaed7-3697-4351-aecf-006d152baa8f,"{""mTarget"":-1,""mValue"":14642}",tracker.pedometer,,
1,2019-12-12 04:22:11.438,UTC+0900,,2019-12-11 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-11 15:00:00.000,com.sec.android.app.shealth,2019-12-17 15:00:01.253,,66a06653-9cb6-4376-b1bc-90e6a28399fd,"{""mTarget"":6000,""mValue"":10611}",tracker.pedometer,,
1,2019-12-25 15:00:01.606,UTC+0900,,2019-12-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-22 15:00:00.000,com.sec.android.app.shealth,2019-12-25 15:00:01.606,,946699f4-4922-4819-98a2-8909aa6d6c91,"{""mTarget"":-1,""mValue"":10732}",tracker.pedometer,,
1,2019-11-13 04:03:01.063,UTC+0900,,2019-11-12 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-12 15:00:00.000,com.sec.android.app.shealth,2019-11-18 15:35:58.856,,b00f0194-ebfa-46fe-b62f-f3817d77f0c2,"{""mTarget"":6000,""mValue"":22922}",tracker.pedometer,,
1,2019-11-28 04:28:29.336,UTC+0900,,2019-11-27 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-27 15:00:00.000,com.sec.android.app.shealth,2019-12-03 15:00:01.365,,e5d8652d-63a7-425e-923b-f7b0a4e4b5ef,"{""mTarget"":6000,""mValue"":8878}",tracker.pedometer,,
1,2020-01-04 07:12:11.414,UTC+0900,,2020-01-03 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-03 15:00:00.000,com.sec.android.app.shealth,2020-01-09 15:00:01.168,,32fe9361-5bcc-4fd6-a182-3516805d8ab9,"{""mTarget"":6000,""mValue"":13654}",tracker.pedometer,,
1,2019-11-13 15:00:41.413,UTC+0900,,2019-11-08 15:00:00.000,10009,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-08 15:00:00.000,com.sec.android.app.shealth,2019-11-13 15:00:41.413,,70cfbfbc-622f-43e0-8a09-76c141af5ab2,"{""mTarget"":-1,""mValue"":21750}",tracker.pedometer,,
0,2019-11-30 07:35:41.209,UTC+0900,,2019-11-30 07:35:41.139,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-30 07:35:41.139,com.sec.android.app.shealth,2019-12-01 12:38:44.021,,b473c21a-4016-41d1-a804-3488c7163e51,"{""mIsCompleted"":false,""mValue"":105,""mValue2"":60}",goal.activity,,
1,2019-12-27 15:00:02.751,UTC+0900,,2019-12-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-22 15:00:00.000,com.sec.android.app.shealth,2019-12-27 15:00:02.751,,c1f75c71-0592-496f-aa01-415e761c50d0,"{""mTarget"":-1,""mValue"":10732}",tracker.pedometer,,
1,2019-11-14 01:19:36.040,UTC+0900,,2019-11-13 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-13 15:00:00.000,com.sec.android.app.shealth,2019-11-19 15:00:01.796,,e80405c1-61d1-4c6d-80c2-677cfc3e05f2,"{""mTarget"":6000,""mValue"":18984}",tracker.pedometer,,
1,2019-12-13 08:22:44.382,UTC+0900,,2019-12-12 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-12 15:00:00.000,com.sec.android.app.shealth,2019-12-18 15:00:00.829,,626ffa6b-2caa-465b-9914-d9d4fb7f24fb,"{""mTarget"":6000,""mValue"":10020}",tracker.pedometer,,
1,2019-11-14 15:00:59.686,UTC+0900,,2019-11-10 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-10 15:00:00.000,com.sec.android.app.shealth,2019-11-14 15:00:59.686,,9721714b-72e9-42c6-b72f-e50949835739,"{""mTarget"":-1,""mValue"":14642}",tracker.pedometer,,
1,2019-12-29 15:00:01.135,UTC+0900,,2019-12-27 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-27 15:00:00.000,com.sec.android.app.shealth,2019-12-29 15:00:01.135,,2830c90a-17db-40e0-9fe9-c353954bed82,"{""mTarget"":-1,""mValue"":14032}",tracker.pedometer,,
1,2019-11-15 06:36:59.566,UTC+0900,,2019-11-14 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-14 15:00:00.000,com.sec.android.app.shealth,2019-11-20 15:00:16.202,,10cd8d95-d934-405f-900b-c81fedc16dc9,"{""mTarget"":6000,""mValue"":10148}",tracker.pedometer,,
1,2019-12-02 04:34:26.162,UTC+0900,,2019-12-01 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-01 15:00:00.000,com.sec.android.app.shealth,2019-12-07 15:22:29.186,,58c9d159-d5ad-4f68-b596-ce33c830c4a4,"{""mTarget"":6000,""mValue"":9580}",tracker.pedometer,,
1,2019-11-16 10:29:08.388,UTC+0900,,2019-11-15 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-15 15:00:00.000,com.sec.android.app.shealth,2019-11-21 15:00:02.323,,224a5805-9a2b-4c15-9db1-22cc712b9435,"{""mTarget"":6000,""mValue"":10801}",tracker.pedometer,,
0,2019-11-16 11:56:47.700,UTC+0900,,2019-11-16 11:56:47.692,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-16 11:56:47.692,com.sec.android.app.shealth,2019-11-17 07:40:18.888,,2dba0602-ff45-41b2-b699-82d4740280cb,"{""mIsCompleted"":true,""mValue"":104,""mValue2"":60}",goal.activity,,
1,2020-01-06 15:00:01.307,UTC+0900,,2020-01-03 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-01-03 15:00:00.000,com.sec.android.app.shealth,2020-01-06 15:00:01.307,,03767de2-2e19-4f0e-897f-e282fe1704a3,"{""mTarget"":-1,""mValue"":13654}",tracker.pedometer,,
1,2019-12-03 15:00:01.436,UTC+0900,,2019-11-28 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-28 15:00:00.000,com.sec.android.app.shealth,2019-12-03 15:00:01.436,,8c291a9e-7488-4e96-afaf-015f4e5a8d6e,"{""mTarget"":-1,""mValue"":10999}",tracker.pedometer,,
1,2019-12-31 06:34:26.458,UTC+0900,,2019-12-30 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-30 15:00:00.000,com.sec.android.app.shealth,2020-01-05 15:00:02.257,,62aa551f-e124-4051-9aa3-2fb5c9008c4e,"{""mTarget"":6000,""mValue"":10483}",tracker.pedometer,,
0,2019-11-17 07:40:18.889,UTC+0900,,2019-11-17 07:40:18.876,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-17 07:40:18.876,com.sec.android.app.shealth,2019-11-18 05:52:17.900,,928c50a7-260f-4877-8b61-74e06e2ad039,"{""mIsCompleted"":true,""mValue"":111,""mValue2"":60}",goal.activity,,
1,2019-11-17 07:35:09.916,UTC+0900,,2019-11-16 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-16 15:00:00.000,com.sec.android.app.shealth,2019-11-22 15:00:01.290,,e1bc5d87-f4bb-4c2c-8fac-c7860b5b8dec,"{""mTarget"":6000,""mValue"":11775}",tracker.pedometer,,
0,2020-01-02 12:35:06.578,UTC+0900,,2020-01-02 12:35:06.511,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-01-02 12:35:06.511,com.sec.android.app.shealth,2020-01-03 13:10:23.771,,e9afa570-64b1-46b2-81d5-6d26ab0d62bf,"{""mIsCompleted"":false,""mValue"":76,""mValue2"":60}",goal.activity,,
1,2020-01-08 05:45:01.084,UTC+0900,,2020-01-07 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-07 15:00:00.000,com.sec.android.app.shealth,2020-01-13 15:00:08.723,,98884ca5-43c7-4e59-ba38-9d1a50796181,"{""mTarget"":6000,""mValue"":8922}",tracker.pedometer,,
0,2019-12-05 05:55:15.653,UTC+0900,,2019-12-05 05:55:15.629,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-12-05 05:55:15.629,com.sec.android.app.shealth,2019-12-06 07:33:24.600,,103dd21b-6f0a-45ce-a8b1-a7fef17a1212,"{""mIsCompleted"":false,""mValue"":87,""mValue2"":60}",goal.activity,,
0,2020-01-04 07:12:10.645,UTC+0900,,2020-01-04 07:12:10.627,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-01-04 07:12:10.627,com.sec.android.app.shealth,2020-01-05 07:27:01.795,,779ab6e6-817d-4877-875c-b75dff8b9c94,"{""mIsCompleted"":false,""mValue"":130,""mValue2"":60}",goal.activity,,
0,2020-01-10 10:25:25.728,UTC+0900,,2020-01-10 10:25:25.683,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-01-10 10:25:25.683,com.sec.android.app.shealth,2020-01-11 04:55:12.708,,7550b263-59b9-4594-b50b-1bdd4483923b,"{""mIsCompleted"":true,""mValue"":117,""mValue2"":60}",goal.activity,,
1,2019-12-15 15:20:34.965,UTC+0900,,2019-12-12 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-12 15:00:00.000,com.sec.android.app.shealth,2019-12-15 15:20:34.965,,f595162b-9f57-4114-819e-c02f7cf73d06,"{""mTarget"":-1,""mValue"":10020}",tracker.pedometer,,
0,2019-11-18 05:52:17.908,UTC+0900,,2019-11-18 05:52:17.890,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-18 05:52:17.890,com.sec.android.app.shealth,2019-11-20 13:05:00.366,,3215dd54-5eb2-4d7d-a40e-e30b3886bbf6,"{""mIsCompleted"":false,""mValue"":112,""mValue2"":60}",goal.activity,,
0,2019-12-07 11:55:14.117,UTC+0900,,2019-12-07 11:55:05.193,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-12-07 11:55:05.193,com.sec.android.app.shealth,2019-12-08 05:51:25.665,,4c4674f7-5a51-4b34-bb32-f18cd2997e4b,"{""mIsCompleted"":true,""mValue"":92,""mValue2"":60}",goal.activity,,
1,2020-01-12 12:13:17.673,UTC+0900,,2020-01-11 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-11 15:00:00.000,com.sec.android.app.shealth,2020-01-17 15:00:01.172,,151d74bc-494e-4560-a7d5-e9cd6b3fae48,"{""mTarget"":6000,""mValue"":8868}",tracker.pedometer,,
1,2020-01-06 15:00:01.246,UTC+0900,,2020-01-04 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-01-04 15:00:00.000,com.sec.android.app.shealth,2020-01-06 15:00:01.246,,cfeb18cc-1112-454c-97d3-fe2fc24dd380,"{""mTarget"":-1,""mValue"":10515}",tracker.pedometer,,
1,2019-11-19 15:00:03.212,UTC+0900,,2019-11-16 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-16 15:00:00.000,com.sec.android.app.shealth,2019-11-19 15:00:03.212,,9248f1d5-0194-41e1-9f50-6fb23170fb3b,"{""mTarget"":-1,""mValue"":11775}",tracker.pedometer,,
1,2019-12-09 04:28:34.367,UTC+0900,,2019-12-08 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-08 15:00:00.000,com.sec.android.app.shealth,2019-12-14 15:00:02.381,,39a196fd-8035-4f65-82e9-7a3d6d5b87a1,"{""mTarget"":6000,""mValue"":10049}",tracker.pedometer,,
1,2020-01-15 12:35:29.995,UTC+0900,,2020-01-14 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-14 15:00:00.000,com.sec.android.app.shealth,2020-01-20 15:01:02.173,,10e26048-512e-4c1b-8226-2e657036f9e3,"{""mTarget"":6000,""mValue"":9074}",tracker.pedometer,,
1,2020-01-08 05:44:34.219,UTC+0900,,2020-01-07 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-07 15:00:00.000,com.sec.android.app.shealth,2020-01-13 15:00:08.242,,854aaf90-4a7d-4ffa-b3f8-b5ce6ba08fba,"{""mTarget"":6000,""mValue"":8922}",tracker.pedometer,,
1,2019-11-18 15:35:58.817,UTC+0900,,2019-11-13 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-13 15:00:00.000,com.sec.android.app.shealth,2019-11-18 15:35:58.817,,8a8addbd-70e3-4fc5-946f-e45083dca659,"{""mTarget"":-1,""mValue"":18984}",tracker.pedometer,,
1,2019-12-20 09:15:07.310,UTC+0900,,2019-12-19 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-19 15:00:00.000,com.sec.android.app.shealth,2019-12-25 15:00:01.069,,0a774622-ca22-43a5-8923-56564eff61c3,"{""mTarget"":6000,""mValue"":10485}",tracker.pedometer,,
1,2019-12-12 15:00:04.170,UTC+0900,,2019-12-07 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-07 15:00:00.000,com.sec.android.app.shealth,2019-12-12 15:00:04.170,,486b7aa0-c5fc-49c3-8cf1-95d3e309c1b6,"{""mTarget"":-1,""mValue"":11662}",tracker.pedometer,,
1,2019-11-20 15:00:16.308,UTC+0900,,2019-11-15 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-15 15:00:00.000,com.sec.android.app.shealth,2019-11-20 15:00:16.308,,052ef389-43f1-47fc-8e6a-47c8afb7b8ae,"{""mTarget"":-1,""mValue"":10801}",tracker.pedometer,,
1,2020-01-10 08:49:07.781,UTC+0900,,2020-01-09 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-09 15:00:00.000,com.sec.android.app.shealth,2020-01-15 15:00:21.300,,82d308b1-5d8a-42d4-9bdd-5c2d4872e6dc,"{""mTarget"":6000,""mValue"":12743}",tracker.pedometer,,
1,2020-01-23 11:15:03.256,UTC+0900,,2020-01-22 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-22 15:00:00.000,com.sec.android.app.shealth,2020-01-28 15:00:02.708,,2f3d88e2-09cd-4258-9f57-420652bfd1c3,"{""mTarget"":6000,""mValue"":9914}",tracker.pedometer,,
1,2020-01-12 12:13:16.540,UTC+0900,,2020-01-11 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-11 15:00:00.000,com.sec.android.app.shealth,2020-01-17 15:00:00.804,,e93883a5-aef9-4326-a662-bcbf96249903,"{""mTarget"":6000,""mValue"":8868}",tracker.pedometer,,
1,2019-11-19 15:00:03.245,UTC+0900,,2019-11-17 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-17 15:00:00.000,com.sec.android.app.shealth,2019-11-19 15:00:03.245,,fa7e0380-0e63-4581-bfb3-e473a292f7a1,"{""mTarget"":-1,""mValue"":12782}",tracker.pedometer,,
0,2019-12-21 07:09:06.969,UTC+0900,,2019-12-21 07:09:06.912,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-12-21 07:09:06.912,com.sec.android.app.shealth,2019-12-23 05:55:06.654,,cd2a35d0-4cb2-45b1-a802-41b5dec033b5,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",goal.activity,,
1,2019-12-15 10:39:59.102,UTC+0900,,2019-12-14 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-14 15:00:00.000,com.sec.android.app.shealth,2019-12-20 15:00:02.443,,28706184-ec9b-4f60-b4d4-b27d02b589e6,"{""mTarget"":6000,""mValue"":6003}",tracker.pedometer,,
0,2019-11-22 08:55:31.549,UTC+0900,,2019-11-22 08:55:31.507,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-11-22 08:55:31.507,com.sec.android.app.shealth,2019-11-25 04:21:01.590,,bb60a4a2-d6a9-4e6e-b25d-d0f19737e665,"{""mIsCompleted"":false,""mValue"":154,""mValue2"":60}",goal.activity,,
1,2020-01-15 12:35:28.459,UTC+0900,,2020-01-14 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-01-14 15:00:00.000,com.sec.android.app.shealth,2020-01-20 15:01:01.211,,bbae180b-1a0d-4760-9bd6-34ba42b43aa4,"{""mTarget"":6000,""mValue"":9074}",tracker.pedometer,,
1,2019-12-24 07:21:25.892,UTC+0900,,2019-12-23 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-23 15:00:00.000,com.sec.android.app.shealth,2019-12-29 15:00:01.098,,d9e8de77-a59f-438e-916f-0ccb93997384,"{""mTarget"":6000,""mValue"":10065}",tracker.pedometer,,
0,2019-12-17 09:12:50.136,UTC+0900,,2019-12-17 09:12:50.060,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-12-17 09:12:50.060,com.sec.android.app.shealth,2019-12-20 09:22:03.584,,336f2293-fd90-4d50-a313-5fcd0750499d,"{""mIsCompleted"":false,""mValue"":65,""mValue2"":60}",goal.activity,,
1,2019-11-21 04:22:45.809,UTC+0900,,2019-11-20 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-20 15:00:00.000,com.sec.android.app.shealth,2019-11-26 15:00:01.678,,a512aa53-95df-4665-bb54-7fa960b586f1,"{""mTarget"":6000,""mValue"":11055}",tracker.pedometer,,
0,2020-01-24 12:52:10.117,UTC+0900,,2020-01-24 12:52:10.074,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-01-24 12:52:10.074,com.sec.android.app.shealth,2020-01-29 13:33:34.755,,1b37906e-b051-424f-8ed5-bb80391916d1,"{""mIsCompleted"":false,""mValue"":79,""mValue2"":60}",goal.activity,,
1,2019-12-25 15:00:01.547,UTC+0900,,2019-12-19 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-19 15:00:00.000,com.sec.android.app.shealth,2019-12-25 15:00:01.547,,4ab1d8ef-0f80-4785-a2d5-7453aad13c3f,"{""mTarget"":-1,""mValue"":10485}",tracker.pedometer,,
1,2019-11-25 04:14:00.460,UTC+0900,,2019-11-24 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-11-24 15:00:00.000,com.sec.android.app.shealth,2019-11-30 15:14:10.423,,66d5b9bc-6058-4383-b118-a3a4074e01b2,"{""mTarget"":6000,""mValue"":14497}",tracker.pedometer,,
1,2020-01-18 15:01:04.676,UTC+0900,,2020-01-17 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-01-17 15:00:00.000,com.sec.android.app.shealth,2020-01-18 15:01:04.676,,7442d438-27e7-4e24-acaf-a9b9c9d2c4c4,"{""mTarget"":-1,""mValue"":10175}",tracker.pedometer,,
1,2019-12-21 07:05:47.619,UTC+0900,,2019-12-20 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-20 15:00:00.000,com.sec.android.app.shealth,2019-12-26 15:00:01.372,,327ea9eb-83dc-478e-aeae-2b5403140849,"{""mTarget"":6000,""mValue"":9969}",tracker.pedometer,,
1,2019-11-22 15:00:02.208,UTC+0900,,2019-11-16 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-11-16 15:00:00.000,com.sec.android.app.shealth,2019-11-22 15:00:02.208,,52d7c0b3-0155-439c-ac28-1ce49cd80ca8,"{""mTarget"":-1,""mValue"":11775}",tracker.pedometer,,
1,2019-12-23 15:00:02.500,UTC+0900,,2019-12-22 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2019-12-22 15:00:00.000,com.sec.android.app.shealth,2019-12-23 15:00:02.500,,118f1286-be27-4114-9951-56f61aef3c39,"{""mTarget"":-1,""mValue"":10732}",tracker.pedometer,,
1,2019-12-27 04:28:01.403,UTC+0900,,2019-12-26 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2019-12-26 15:00:00.000,com.sec.android.app.shealth,2020-01-01 15:00:07.438,,b7103580-9fe3-477e-befe-61337f8a2766,"{""mTarget"":6000,""mValue"":17126}",tracker.pedometer,,
0,2020-01-29 13:33:34.779,UTC+0900,,2020-01-29 13:33:34.735,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-01-29 13:33:34.735,com.sec.android.app.shealth,2020-01-30 13:53:15.426,,61f4236e-03c1-4773-b4b1-eb39854982b0,"{""mIsCompleted"":true,""mValue"":75,""mValue2"":60}",goal.activity,,
0,2020-05-12 10:11:00.401,UTC+0900,,2020-05-12 10:11:00.377,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-05-12 10:11:00.377,com.sec.android.app.shealth,2020-05-13 11:04:31.908,,3b2dd8ef-f712-40e9-839d-78f679c63f9a,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",goal.activity,,
0,2019-12-28 09:02:35.498,UTC+0900,,2019-12-28 09:02:35.431,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2019-12-28 09:02:35.431,com.sec.android.app.shealth,2019-12-30 08:28:00.304,,d46a449c-4c15-49ee-ae94-2344462a9f9c,"{""mIsCompleted"":false,""mValue"":137,""mValue2"":60}",goal.activity,,
