com.samsung.health.sleep_stage,6105031,6
start_time,pkg_name,update_time,create_time,stage,time_offset,datauuid,sleep_id,custom,end_time,deviceuuid
2020-07-15 19:38:00.000,com.sec.android.app.shealth,2020-07-15 19:40:00.000,2020-07-15 19:40:00.000,40002,UTC+0900,e744cca1-3ab8-2a7b-4502-443fa8062bd0,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:40:00.000,xUcHHNl7co,
2020-07-15 20:02:00.000,com.sec.android.app.shealth,2020-07-15 20:03:00.000,2020-07-15 20:03:00.000,40001,UTC+0900,9f804a80-2b19-8867-52f9-e106786fc5e1,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:03:00.000,xUcHHNl7co,
2020-07-15 20:27:00.000,com.sec.android.app.shealth,2020-07-15 20:30:00.000,2020-07-15 20:30:00.000,40002,UTC+0900,56289da3-b1f8-a296-0a3a-c017450c5a5e,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:30:00.000,xUcHHNl7co,
2020-07-15 20:45:00.000,com.sec.android.app.shealth,2020-07-15 20:52:00.000,2020-07-15 20:52:00.000,40004,UTC+0900,2b4f2150-03f0-b6b1-22d5-1d3f79899484,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:52:00.000,xUcHHNl7co,
2020-07-14 17:59:00.000,com.sec.android.app.shealth,2020-07-14 18:00:00.000,2020-07-14 18:00:00.000,40001,UTC+0900,826342f8-e37e-fc5d-586f-4fb69da799c8,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 18:00:00.000,xUcHHNl7co,
2020-07-15 21:27:00.000,com.sec.android.app.shealth,2020-07-15 21:28:00.000,2020-07-15 21:28:00.000,40001,UTC+0900,96c61f88-9224-7936-d3d5-93ac7dec4fe6,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 21:28:00.000,xUcHHNl7co,
2020-07-16 16:40:00.000,com.sec.android.app.shealth,2020-07-16 16:54:00.000,2020-07-16 16:54:00.000,40003,UTC+0900,47149c91-2d8a-e42e-cb52-e0934f041359,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 16:54:00.000,xUcHHNl7co,
2020-07-14 18:25:00.000,com.sec.android.app.shealth,2020-07-14 18:26:00.000,2020-07-14 18:26:00.000,40002,UTC+0900,a2e40368-f249-3fae-18da-261d7b657193,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 18:26:00.000,xUcHHNl7co,
2020-07-16 17:27:00.000,com.sec.android.app.shealth,2020-07-16 17:38:00.000,2020-07-16 17:38:00.000,40002,UTC+0900,374915c8-7e7a-0fe4-5c2b-39833c7dfdcc,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:38:00.000,xUcHHNl7co,
2020-07-14 18:45:00.000,com.sec.android.app.shealth,2020-07-14 18:46:00.000,2020-07-14 18:46:00.000,40002,UTC+0900,5fcbd060-bd65-0f3a-b65b-aff90c2de035,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 18:46:00.000,xUcHHNl7co,
2020-07-16 17:46:00.000,com.sec.android.app.shealth,2020-07-16 17:54:00.000,2020-07-16 17:54:00.000,40003,UTC+0900,b205d79c-c128-114a-4bbc-10f33cedcd3e,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:54:00.000,xUcHHNl7co,
2020-07-14 19:27:00.000,com.sec.android.app.shealth,2020-07-14 19:28:00.000,2020-07-14 19:28:00.000,40001,UTC+0900,9e5a1efe-8cdf-6e0a-4be0-40bfe0dfd009,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 19:28:00.000,xUcHHNl7co,
2020-07-14 20:06:00.000,com.sec.android.app.shealth,2020-07-14 20:29:00.000,2020-07-14 20:29:00.000,40002,UTC+0900,dea168dd-84bc-04bc-a703-b5a541aaff78,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 20:29:00.000,xUcHHNl7co,
2020-07-16 18:26:00.000,com.sec.android.app.shealth,2020-07-16 18:32:00.000,2020-07-16 18:32:00.000,40003,UTC+0900,e5c6a935-91b4-97ab-b8bf-47f05235b9c8,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 18:32:00.000,xUcHHNl7co,
2020-07-14 21:12:00.000,com.sec.android.app.shealth,2020-07-14 21:16:00.000,2020-07-14 21:16:00.000,40002,UTC+0900,0dab2a5c-6847-d8e1-542b-c2394142047f,29757812-14c4-4358-cad1-d9cbcc6893af,,2020-07-14 21:16:00.000,xUcHHNl7co,
2020-07-16 19:20:00.000,com.sec.android.app.shealth,2020-07-16 19:25:00.000,2020-07-16 19:25:00.000,40002,UTC+0900,20b7ba53-2893-c284-5a2a-98b1e9fed1a7,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:25:00.000,xUcHHNl7co,
2020-07-15 16:22:00.000,com.sec.android.app.shealth,2020-07-15 16:26:00.000,2020-07-15 16:26:00.000,40003,UTC+0900,332f13c7-3503-9254-3cb1-e2a82089f97b,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 16:26:00.000,xUcHHNl7co,
2020-07-16 19:43:00.000,com.sec.android.app.shealth,2020-07-16 19:44:00.000,2020-07-16 19:44:00.000,40002,UTC+0900,af5a3e19-7fb0-0e33-f666-f98f28179ff9,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:44:00.000,xUcHHNl7co,
2020-07-16 20:31:00.000,com.sec.android.app.shealth,2020-07-16 20:32:00.000,2020-07-16 20:32:00.000,40001,UTC+0900,091521f2-8dfe-dbce-e5bc-4dde69295687,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 20:32:00.000,xUcHHNl7co,
2020-07-16 21:35:00.000,com.sec.android.app.shealth,2020-07-16 21:36:00.000,2020-07-16 21:36:00.000,40001,UTC+0900,c8b4d45d-13e2-20ca-e37f-e211a851b3f0,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 21:36:00.000,xUcHHNl7co,
2020-07-15 16:50:00.000,com.sec.android.app.shealth,2020-07-15 17:05:00.000,2020-07-15 17:05:00.000,40003,UTC+0900,66f6cd79-1827-e44b-c3d7-e8cc3ab5ef3d,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 17:05:00.000,xUcHHNl7co,
2020-07-15 17:32:00.000,com.sec.android.app.shealth,2020-07-15 17:40:00.000,2020-07-15 17:40:00.000,40002,UTC+0900,331f05cc-e072-8fbe-ea32-a82e368d7cb5,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 17:40:00.000,xUcHHNl7co,
2020-07-15 18:09:00.000,com.sec.android.app.shealth,2020-07-15 18:30:00.000,2020-07-15 18:30:00.000,40002,UTC+0900,ccf1b503-68bc-7694-49cf-50d18ed74494,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 18:30:00.000,xUcHHNl7co,
2020-07-15 19:05:00.000,com.sec.android.app.shealth,2020-07-15 19:06:00.000,2020-07-15 19:06:00.000,40001,UTC+0900,41ed44af-875c-5113-da52-2c23573ac174,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:06:00.000,xUcHHNl7co,
2020-07-15 19:37:00.000,com.sec.android.app.shealth,2020-07-15 19:38:00.000,2020-07-15 19:38:00.000,40001,UTC+0900,a5ad6318-283e-e9d2-a3d4-0dcf1a6f4b86,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 19:38:00.000,xUcHHNl7co,
2020-07-15 19:59:00.000,com.sec.android.app.shealth,2020-07-15 20:02:00.000,2020-07-15 20:02:00.000,40003,UTC+0900,79419521-996c-7fe0-6c85-e48c2a74b05a,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:02:00.000,xUcHHNl7co,
2020-07-15 20:26:00.000,com.sec.android.app.shealth,2020-07-15 20:27:00.000,2020-07-15 20:27:00.000,40001,UTC+0900,487a459b-73a6-cdeb-e9b1-084ffd71fb8c,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:27:00.000,xUcHHNl7co,
2020-07-15 20:43:00.000,com.sec.android.app.shealth,2020-07-15 20:45:00.000,2020-07-15 20:45:00.000,40001,UTC+0900,074938eb-532b-7e2e-b246-107f9b8ded55,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 20:45:00.000,xUcHHNl7co,
2020-07-15 21:22:00.000,com.sec.android.app.shealth,2020-07-15 21:27:00.000,2020-07-15 21:27:00.000,40002,UTC+0900,d3d0bdc8-ad8c-2145-95af-b8491fdaadd0,a8a191ff-ecfb-b4f2-988c-bd8762467288,,2020-07-15 21:27:00.000,xUcHHNl7co,
2020-07-16 16:28:00.000,com.sec.android.app.shealth,2020-07-16 16:40:00.000,2020-07-16 16:40:00.000,40002,UTC+0900,2c9a09cd-b927-983a-78b2-f02e4e3f08dc,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 16:40:00.000,xUcHHNl7co,
2020-07-16 17:22:00.000,com.sec.android.app.shealth,2020-07-16 17:27:00.000,2020-07-16 17:27:00.000,40001,UTC+0900,0c13c887-dcb3-e6f1-6d64-ca485ea98c5c,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:27:00.000,xUcHHNl7co,
2020-07-16 17:45:00.000,com.sec.android.app.shealth,2020-07-16 17:46:00.000,2020-07-16 17:46:00.000,40002,UTC+0900,9935b551-d314-a1e3-fe4d-b2971fa8121a,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 17:46:00.000,xUcHHNl7co,
2020-07-16 18:25:00.000,com.sec.android.app.shealth,2020-07-16 18:26:00.000,2020-07-16 18:26:00.000,40001,UTC+0900,ccded22f-ba49-8d6e-ef4f-03c4eeebc33f,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 18:26:00.000,xUcHHNl7co,
2020-07-16 19:19:00.000,com.sec.android.app.shealth,2020-07-16 19:20:00.000,2020-07-16 19:20:00.000,40001,UTC+0900,482fa255-7010-9a15-bb08-dc88c6d4d554,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:20:00.000,xUcHHNl7co,
2020-07-16 19:41:00.000,com.sec.android.app.shealth,2020-07-16 19:43:00.000,2020-07-16 19:43:00.000,40003,UTC+0900,1d065bb2-40a5-ca8b-433e-cd237bc5d861,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 19:43:00.000,xUcHHNl7co,
2020-07-16 20:23:00.000,com.sec.android.app.shealth,2020-07-16 20:31:00.000,2020-07-16 20:31:00.000,40002,UTC+0900,383b3bc6-1dc8-9095-0481-7b8ca7c84ab6,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 20:31:00.000,xUcHHNl7co,
2020-07-16 21:13:00.000,com.sec.android.app.shealth,2020-07-16 21:35:00.000,2020-07-16 21:35:00.000,40004,UTC+0900,b4723d2a-5904-3d31-cb26-f1546e55bacd,873df786-ffa2-d4a2-d421-859b97ae4512,,2020-07-16 21:35:00.000,xUcHHNl7co,
