com.samsung.shealth.tracker.heart_rate,6105031,3
tag_id,source,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.heart_rate,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.comment
21301,,1594963426000,UTC+0900,76.0,1,,1594963426000,76.0,xUcHHNl7co,1594963426000,com.sec.android.app.shealth,1594963426000,76.0,,4eb224cd-4fcd-eb7b-ba06-465625b66d14,,
21301,,1594966407000,UTC+0900,84.0,1,,1594966407000,84.0,xUcHHNl7co,1594966407000,com.sec.android.app.shealth,1594966407000,84.0,,6488337e-13c3-1f1f-13b8-ee4b34ecad5e,,
21301,,1594871995000,UTC+0900,79.0,1,,1594871995000,79.0,xUcHHNl7co,1594871995000,com.sec.android.app.shealth,1594871995000,79.0,,a6f3cf07-381c-6b8d-39ed-c90bbaacc82d,,
21301,,1594969502000,UTC+0900,75.0,1,,1594969502000,75.0,xUcHHNl7co,1594969502000,com.sec.android.app.shealth,1594969502000,75.0,,1010ef01-b666-ea9f-8d2b-e8f6b888e0be,,
21301,,1594878254000,UTC+0900,80.0,1,,1594878254000,80.0,xUcHHNl7co,1594878254000,com.sec.android.app.shealth,1594878254000,80.0,,30c885e2-bd1e-1048-30b7-60e36dab7f7d,,
21301,,1594881833000,UTC+0900,75.0,1,,1594881833000,75.0,xUcHHNl7co,1594881833000,com.sec.android.app.shealth,1594881833000,75.0,,ea65cf79-66f0-c321-03f4-a7677c0bb423,,
21313,,1594887720000,UTC+0900,118.0,1,,1594889999000,77.0,xUcHHNl7co,1594886400000,com.sec.android.app.shealth,1594889999000,66.0,d48d80b9-2d93-861f-da4f-be27429002e3.com.samsung.health.heart_rate.binning_data.json,d48d80b9-2d93-861f-da4f-be27429002e3,,
21313,,1594689120000,UTC+0900,102.0,1,,1594691999000,78.0,xUcHHNl7co,1594688400000,com.sec.android.app.shealth,1594691999000,67.0,86e3bcad-69f3-b0bf-9957-011fa83a2e81.com.samsung.health.heart_rate.binning_data.json,86e3bcad-69f3-b0bf-9957-011fa83a2e81,,
21313,,1594850399000,UTC+0900,92.0,1,,1594850399000,62.0,xUcHHNl7co,1594846800000,com.sec.android.app.shealth,1594850399000,49.0,4a47e5e8-4229-c766-9f5d-c2e86d094d2b.com.samsung.health.heart_rate.binning_data.json,4a47e5e8-4229-c766-9f5d-c2e86d094d2b,,
21313,,1594894680000,UTC+0900,109.0,1,,1594897199000,88.0,xUcHHNl7co,1594893600000,com.sec.android.app.shealth,1594897199000,64.0,93d665d7-b28f-be6a-1548-c0735d9667f4.com.samsung.health.heart_rate.binning_data.json,93d665d7-b28f-be6a-1548-c0735d9667f4,,
21313,,1594912140000,UTC+0900,219.0,1,,1594915199000,138.0,xUcHHNl7co,1594911600000,com.sec.android.app.shealth,1594915199000,67.0,d2b68e11-abe6-997e-1ab4-05e57180cdb8.com.samsung.health.heart_rate.binning_data.json,d2b68e11-abe6-997e-1ab4-05e57180cdb8,,
21313,,1594854900000,UTC+0900,140.0,1,,1594857599000,95.0,xUcHHNl7co,1594854000000,com.sec.android.app.shealth,1594857599000,67.0,424f16da-eb0a-e7df-22d1-51021ca74ea5.com.samsung.health.heart_rate.binning_data.json,424f16da-eb0a-e7df-22d1-51021ca74ea5,,
21301,,1594862006000,UTC+0900,78.0,1,,1594862006000,78.0,xUcHHNl7co,1594862006000,com.sec.android.app.shealth,1594862006000,78.0,,95f8d59e-32bf-ad85-9270-c592670695bd,,
21301,,1594870581000,UTC+0900,101.0,1,,1594870581000,101.0,xUcHHNl7co,1594870581000,com.sec.android.app.shealth,1594870581000,101.0,,0e6ae17c-b002-8224-167f-85d7acc392c4,,
21313,,1594918799000,UTC+0900,97.0,1,,1594918799000,66.0,xUcHHNl7co,1594915200000,com.sec.android.app.shealth,1594918799000,57.0,57e62652-b0e0-0ecb-f513-a471d6f2b5de.com.samsung.health.heart_rate.binning_data.json,57e62652-b0e0-0ecb-f513-a471d6f2b5de,,
21313,,1594875599000,UTC+0900,116.0,1,,1594875599000,81.0,xUcHHNl7co,1594872000000,com.sec.android.app.shealth,1594875599000,70.0,e86470cc-bc86-545a-6e73-48742ad7343d.com.samsung.health.heart_rate.binning_data.json,e86470cc-bc86-545a-6e73-48742ad7343d,,
21301,,1594937475000,UTC+0900,73.0,1,,1594937475000,73.0,xUcHHNl7co,1594937475000,com.sec.android.app.shealth,1594937475000,73.0,,6c4fa9cf-a2a2-2236-9b75-63c5d7549440,,
21301,,1594946833000,UTC+0900,86.0,1,,1594946833000,86.0,xUcHHNl7co,1594946833000,com.sec.android.app.shealth,1594946833000,86.0,,a78b5c6b-f90a-b11b-2937-c89c31db2f0d,,
21301,,1594880595000,UTC+0900,81.0,1,,1594880595000,81.0,xUcHHNl7co,1594880595000,com.sec.android.app.shealth,1594880595000,81.0,,9fe51f19-4faf-0ffc-02a0-35b1e1d5f4bc,,
21313,,1594951620000,UTC+0900,98.0,1,,1594954799000,74.0,xUcHHNl7co,1594951200000,com.sec.android.app.shealth,1594954799000,61.0,42b3dcf1-8077-f5df-bc80-9fbde7cbb164.com.samsung.health.heart_rate.binning_data.json,42b3dcf1-8077-f5df-bc80-9fbde7cbb164,,
21313,,1594886399000,UTC+0900,107.0,1,,1594886399000,79.0,xUcHHNl7co,1594882800000,com.sec.android.app.shealth,1594886399000,66.0,ecd0d163-05aa-cd27-0afa-0c4b8f012944.com.samsung.health.heart_rate.binning_data.json,ecd0d163-05aa-cd27-0afa-0c4b8f012944,,
21301,,1594957975000,UTC+0900,83.0,1,,1594957975000,83.0,xUcHHNl7co,1594957975000,com.sec.android.app.shealth,1594957975000,83.0,,48ba53cf-348d-575c-6342-6d7e74a904d6,,
21301,,1594893773000,UTC+0900,83.0,1,,1594893773000,83.0,xUcHHNl7co,1594893773000,com.sec.android.app.shealth,1594893773000,83.0,,7a4750ad-89fe-a579-ce30-3f554ca4197d,,
21301,,1594964045000,UTC+0900,76.0,1,,1594964045000,76.0,xUcHHNl7co,1594964045000,com.sec.android.app.shealth,1594964045000,76.0,,6c620bf2-6913-16ec-bd82-bb1da67e2b1c,,
21301,,1594967024000,UTC+0900,73.0,1,,1594967024000,73.0,xUcHHNl7co,1594967024000,com.sec.android.app.shealth,1594967024000,73.0,,f99c8edb-b952-1517-a09a-46dba9c2a66f,,
21313,,1594695900000,UTC+0900,118.0,1,,1594699199000,92.0,xUcHHNl7co,1594695600000,com.sec.android.app.shealth,1594699199000,75.0,db761040-a500-4ce6-e1e8-6d13c5f53377.com.samsung.health.heart_rate.binning_data.json,db761040-a500-4ce6-e1e8-6d13c5f53377,,
21313,,1594906140000,UTC+0900,212.0,1,,1594907999000,107.0,xUcHHNl7co,1594904400000,com.sec.android.app.shealth,1594907999000,53.0,092fac1d-1de1-d6bb-bc4e-1a3480c665be.com.samsung.health.heart_rate.binning_data.json,092fac1d-1de1-d6bb-bc4e-1a3480c665be,,
21301,,1594916888000,UTC+0900,68.0,1,,1594916888000,68.0,xUcHHNl7co,1594916888000,com.sec.android.app.shealth,1594916888000,68.0,,28fb614c-4a99-8172-6684-27008f5f8996,,
21301,,1594701781000,UTC+0900,77.0,1,,1594701781000,77.0,xUcHHNl7co,1594701781000,com.sec.android.app.shealth,1594701781000,77.0,,e43b6757-3169-322c-9394-2b927e81d2af,,
21313,,1594933199000,UTC+0900,93.0,1,,1594933199000,58.0,xUcHHNl7co,1594929600000,com.sec.android.app.shealth,1594933199000,41.0,56c31b22-1a77-6706-3d63-2305a52e824b.com.samsung.health.heart_rate.binning_data.json,56c31b22-1a77-6706-3d63-2305a52e824b,,
21313,,1594706280000,UTC+0900,102.0,1,,1594706280000,82.0,xUcHHNl7co,1594702800000,com.sec.android.app.shealth,1594706696000,71.0,4611028f-c80e-b9c4-83fb-3f0f1a1db401.com.samsung.health.heart_rate.binning_data.json,4611028f-c80e-b9c4-83fb-3f0f1a1db401,,
21313,,1594941360000,UTC+0900,156.0,1,,1594943820000,103.0,xUcHHNl7co,1594940400000,com.sec.android.app.shealth,1594944107000,65.0,b689af05-ddc0-ca24-bd15-dd365d45af02.com.samsung.health.heart_rate.binning_data.json,b689af05-ddc0-ca24-bd15-dd365d45af02,,
21313,,1594709999000,UTC+0900,104.0,1,,1594709999000,79.0,xUcHHNl7co,1594706400000,com.sec.android.app.shealth,1594709999000,70.0,b82b6697-ab2a-a80c-9ab7-aabce2fb3a84.com.samsung.health.heart_rate.binning_data.json,b82b6697-ab2a-a80c-9ab7-aabce2fb3a84,,
21301,,1594948838000,UTC+0900,99.0,1,,1594948838000,99.0,xUcHHNl7co,1594948838000,com.sec.android.app.shealth,1594948838000,99.0,,4362ac87-4ec3-97c2-9c1c-bfb4b2779861,,
21301,,1594715535000,UTC+0900,100.0,1,,1594715535000,100.0,xUcHHNl7co,1594715535000,com.sec.android.app.shealth,1594715535000,100.0,,91ca9a3e-4eda-2c2b-968e-2791be63f83e,,
21301,,1594720073000,UTC+0900,76.0,1,,1594720073000,76.0,xUcHHNl7co,1594720073000,com.sec.android.app.shealth,1594720073000,76.0,,14470f5c-859b-36dc-5e6b-07e6abb614e0,,
21301,,1594725614000,UTC+0900,86.0,1,,1594725614000,86.0,xUcHHNl7co,1594725614000,com.sec.android.app.shealth,1594725614000,86.0,,d69e4986-ae7a-ad5c-627c-0e4cd5acd4ae,,
21301,,1594954407000,UTC+0900,76.0,1,,1594954407000,76.0,xUcHHNl7co,1594954407000,com.sec.android.app.shealth,1594954407000,76.0,,54de18e4-987d-c715-a222-9398380b084b,,
21301,,1594960995000,UTC+0900,71.0,1,,1594960995000,71.0,xUcHHNl7co,1594960995000,com.sec.android.app.shealth,1594960995000,71.0,,c39a24a7-f578-9833-5977-ade4174bf3da,,
21301,,1594744330000,UTC+0900,64.0,1,,1594744330000,64.0,xUcHHNl7co,1594744330000,com.sec.android.app.shealth,1594744330000,64.0,,5a15299e-a750-aac0-cac2-403354f74dbf,,
21301,,1594747567000,UTC+0900,60.0,1,,1594747567000,60.0,xUcHHNl7co,1594747567000,com.sec.android.app.shealth,1594747567000,60.0,,4f534f02-4c0e-d106-3fee-e1aca5724744,,
21301,,1594762253000,UTC+0900,62.0,1,,1594762253000,62.0,xUcHHNl7co,1594762253000,com.sec.android.app.shealth,1594762253000,62.0,,64d92184-73ff-b148-c6e1-2824b7010e97,,
21301,,1594769557000,UTC+0900,83.0,1,,1594769557000,83.0,xUcHHNl7co,1594769557000,com.sec.android.app.shealth,1594769557000,83.0,,0a658779-05a6-6d62-a33c-ace0ebe3f10e,,
21313,,1594965780000,UTC+0900,102.0,1,,1594968720000,78.0,xUcHHNl7co,1594965600000,com.sec.android.app.shealth,1594969334000,60.0,6336d179-49bf-840f-41f4-e873caf9c114.com.samsung.health.heart_rate.binning_data.json,6336d179-49bf-840f-41f4-e873caf9c114,,
21313,,1594775460000,UTC+0900,98.0,1,,1594778399000,75.0,xUcHHNl7co,1594774800000,com.sec.android.app.shealth,1594778399000,64.0,26b6a7cd-a1d0-5bcd-5549-92cbb0ba6ab2.com.samsung.health.heart_rate.binning_data.json,26b6a7cd-a1d0-5bcd-5549-92cbb0ba6ab2,,
21301,,1594781378000,UTC+0900,77.0,1,,1594781378000,77.0,xUcHHNl7co,1594781378000,com.sec.android.app.shealth,1594781378000,77.0,,d4c0b18c-83e7-06b6-28a3-e9bcc47c7dfe,,
21301,,1594789734000,UTC+0900,95.0,1,,1594789734000,95.0,xUcHHNl7co,1594789734000,com.sec.android.app.shealth,1594789734000,95.0,,bfda9c71-a541-3db2-455f-2d4fd40fbc4f,,
21313,,1594969320000,UTC+0900,87.0,1,,1594969800000,71.0,xUcHHNl7co,1594969200000,com.sec.android.app.shealth,1594969922000,65.0,d4795eea-30e9-0644-e4a3-3ee37b2bab70.com.samsung.health.heart_rate.binning_data.json,d4795eea-30e9-0644-e4a3-3ee37b2bab70,,
21301,,1594794637000,UTC+0900,79.0,1,,1594794637000,79.0,xUcHHNl7co,1594794637000,com.sec.android.app.shealth,1594794637000,79.0,,617d03e5-f77c-71e0-45bd-593028c52ed6,,
21301,,1594800503000,UTC+0900,73.0,1,,1594800503000,73.0,xUcHHNl7co,1594800503000,com.sec.android.app.shealth,1594800503000,73.0,,8f947912-afe0-d259-8b9d-12ebd9b3246d,,
21301,,1594807204000,UTC+0900,75.0,1,,1594807204000,75.0,xUcHHNl7co,1594807204000,com.sec.android.app.shealth,1594807204000,75.0,,b42861d3-3e76-3051-08f0-c35390595816,,
21313,,1594828799000,UTC+0900,92.0,1,,1594828799000,64.0,xUcHHNl7co,1594825200000,com.sec.android.app.shealth,1594828799000,59.0,a9dc38ed-9776-3f79-5dc9-01a762dadefa.com.samsung.health.heart_rate.binning_data.json,a9dc38ed-9776-3f79-5dc9-01a762dadefa,,
21313,,1594846799000,UTC+0900,91.0,1,,1594846799000,59.0,xUcHHNl7co,1594843200000,com.sec.android.app.shealth,1594846799000,40.0,8a76089a-4257-0f75-ddb6-dae33931d82c.com.samsung.health.heart_rate.binning_data.json,8a76089a-4257-0f75-ddb6-dae33931d82c,,
21301,,1594853194000,UTC+0900,210.0,1,,1594853194000,210.0,xUcHHNl7co,1594853194000,com.sec.android.app.shealth,1594853194000,210.0,,5b353b49-449f-f213-930a-74a399608dc7,,
21301,,1594860734000,UTC+0900,78.0,1,,1594860734000,78.0,xUcHHNl7co,1594860734000,com.sec.android.app.shealth,1594860734000,78.0,,d91fb413-12e9-44bd-2644-e89a0a34a6f8,,
21301,,1594867044000,UTC+0900,79.0,1,,1594867044000,79.0,xUcHHNl7co,1594867044000,com.sec.android.app.shealth,1594867044000,79.0,,8345782c-a321-8cec-c68e-8fd32f5379c6,,
21301,,1594873747000,UTC+0900,86.0,1,,1594873747000,86.0,xUcHHNl7co,1594873747000,com.sec.android.app.shealth,1594873747000,86.0,,19153ba7-1d67-4166-e73f-7326742f27b1,,
21313,,1594879199000,UTC+0900,102.0,1,,1594879199000,79.0,xUcHHNl7co,1594875600000,com.sec.android.app.shealth,1594879199000,69.0,9f69d558-d332-4a2f-c4ef-bc184430bcae.com.samsung.health.heart_rate.binning_data.json,9f69d558-d332-4a2f-c4ef-bc184430bcae,,
21313,,1594882799000,UTC+0900,112.0,1,,1594882799000,77.0,xUcHHNl7co,1594879200000,com.sec.android.app.shealth,1594882799000,63.0,7cfb7678-afcc-e03f-d951-b5484cc1369c.com.samsung.health.heart_rate.binning_data.json,7cfb7678-afcc-e03f-d951-b5484cc1369c,,
21313,,1594890720000,UTC+0900,117.0,1,,1594893599000,88.0,xUcHHNl7co,1594890000000,com.sec.android.app.shealth,1594893599000,67.0,ad04e088-0d9f-642a-f99d-2034eb04ddd9.com.samsung.health.heart_rate.binning_data.json,ad04e088-0d9f-642a-f99d-2034eb04ddd9,,
21301,,1594898297000,UTC+0900,79.0,1,,1594898297000,79.0,xUcHHNl7co,1594898297000,com.sec.android.app.shealth,1594898297000,79.0,,eeab3e64-7470-30ff-f983-b894b8e37f45,,
21301,,1594913525000,UTC+0900,187.0,1,,1594913525000,187.0,xUcHHNl7co,1594913525000,com.sec.android.app.shealth,1594913525000,187.0,,1ca9e4ec-ea62-b5c3-9cf4-3e1112a5bb59,,
21313,,1594925999000,UTC+0900,93.0,1,,1594925999000,58.0,xUcHHNl7co,1594922400000,com.sec.android.app.shealth,1594925999000,45.0,d37409b0-ab31-b4db-0651-b76c8b5ddbdb.com.samsung.health.heart_rate.binning_data.json,d37409b0-ab31-b4db-0651-b76c8b5ddbdb,,
21313,,1594938360000,UTC+0900,101.0,1,,1594940399000,70.0,xUcHHNl7co,1594936800000,com.sec.android.app.shealth,1594940399000,50.0,5678c006-e900-60af-5f25-24bddfa3e5a7.com.samsung.health.heart_rate.binning_data.json,5678c006-e900-60af-5f25-24bddfa3e5a7,,
21301,,1594947452000,UTC+0900,93.0,1,,1594947452000,93.0,xUcHHNl7co,1594947452000,com.sec.android.app.shealth,1594947452000,93.0,,252393a6-6917-061a-bfcd-0621dba916a5,,
21301,,1594953105000,UTC+0900,71.0,1,,1594953105000,71.0,xUcHHNl7co,1594953105000,com.sec.android.app.shealth,1594953105000,71.0,,cbd198ca-18cb-32fb-3667-810e77bdeb1b,,
21301,,1594959204000,UTC+0900,80.0,1,,1594959204000,80.0,xUcHHNl7co,1594959204000,com.sec.android.app.shealth,1594959204000,80.0,,e38b47ac-a136-50ff-4777-230f21ecae7c,,
21301,,1594964961000,UTC+0900,65.0,1,,1594964961000,65.0,xUcHHNl7co,1594964961000,com.sec.android.app.shealth,1594964961000,65.0,,5e00edf6-6044-be92-996d-5ab2c8dd889e,,
21301,,1594968264000,UTC+0900,77.0,1,,1594968264000,77.0,xUcHHNl7co,1594968264000,com.sec.android.app.shealth,1594968264000,77.0,,b685fd40-28af-c40a-2a0a-74a341cf18c4,,
