com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.888889,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 15. 16:23:00,0.510000,ITeeWLY/e8,,2020. 07. 15. 16:23:59,53cd4037-0600-1de6-244c-49b13414603b,10.060000,2020. 07. 15. 16:31:51,2020. 07. 15. 16:31:51,
2.333333,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 15. 16:34:00,0.480000,ITeeWLY/e8,,2020. 07. 15. 16:34:59,ef8f7974-3125-f786-d5fa-4c3265f01b13,8.680000,2020. 07. 15. 16:35:01,2020. 07. 15. 16:35:01,
3.555556,com.sec.android.app.shealth,16,230002,32400000,2020. 07. 15. 17:00:00,1.370000,ITeeWLY/e8,,2020. 07. 15. 17:00:59,f45ba971-a00d-d6b8-723e-5838eb5ecded,19.920000,2020. 07. 15. 17:02:42,2020. 07. 15. 17:02:42,
1.644408,com.sec.android.app.shealth,23,230002,32400000,2020. 07. 15. 17:49:00,0.970000,ITeeWLY/e8,,2020. 07. 15. 17:49:59,5c3c9f51-7aa4-81f4-46ea-16d5db43eae9,18.571000,2020. 07. 15. 17:49:36,2020. 07. 15. 17:50:51,
1.722222,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 15. 17:52:00,0.520000,ITeeWLY/e8,,2020. 07. 15. 17:52:59,7560f8b1-a476-feac-b219-2400245bb955,10.570000,2020. 07. 15. 17:53:40,2020. 07. 15. 17:53:40,
1.222222,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 15. 17:54:00,0.460000,ITeeWLY/e8,,2020. 07. 15. 17:54:59,db50ecd1-cc29-c173-9bd8-692e3f06bffc,7.410000,2020. 07. 15. 17:55:01,2020. 07. 15. 17:55:01,
1.000000,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 15. 17:56:00,0.760000,ITeeWLY/e8,,2020. 07. 15. 17:56:59,bd3cf1a5-2d77-2d11-d1e0-7b97a2ad46f2,9.110000,2020. 07. 15. 17:59:41,2020. 07. 15. 17:59:41,
1.720441,com.sec.android.app.shealth,44,230002,32400000,2020. 07. 15. 17:59:00,2.000000,ITeeWLY/e8,,2020. 07. 15. 17:59:59,c74bf4a0-34dc-bb10-08c4-6c1184f8e8cb,35.150000,2020. 07. 15. 17:59:41,2020. 07. 15. 17:59:48,
1.750000,com.sec.android.app.shealth,23,230002,32400000,2020. 07. 15. 18:03:00,1.030000,ITeeWLY/e8,,2020. 07. 15. 18:03:59,98965b17-2a15-54de-e0d8-ea2e99423a98,18.650000,2020. 07. 15. 18:04:11,2020. 07. 15. 18:04:11,
1.919584,com.sec.android.app.shealth,27,230002,32400000,2020. 07. 15. 18:04:00,1.260000,ITeeWLY/e8,,2020. 07. 15. 18:04:59,16340973-46ea-4ac8-4de4-c25311690e3a,22.460000,2020. 07. 15. 18:04:11,2020. 07. 15. 18:06:20,
1.583333,com.sec.android.app.shealth,76,230002,32400000,2020. 07. 15. 18:05:00,3.680000,ITeeWLY/e8,,2020. 07. 15. 18:05:59,c928e325-8051-80b0-2b1c-178af57bc6e9,59.600000,2020. 07. 15. 18:06:20,2020. 07. 15. 18:06:20,
1.128493,com.sec.android.app.shealth,46,230002,32400000,2020. 07. 15. 18:06:00,2.400000,ITeeWLY/e8,,2020. 07. 15. 18:06:59,b6e4f009-f637-1a68-38ee-521fe65d2478,33.590000,2020. 07. 15. 18:06:20,2020. 07. 15. 18:15:01,
1.166667,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 15. 18:17:00,0.490000,ITeeWLY/e8,,2020. 07. 15. 18:17:59,b994ac4d-28db-7f5c-e0ae-5a0b6258f2be,7.370000,2020. 07. 15. 18:18:01,2020. 07. 15. 18:18:01,
1.083333,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 15. 18:20:00,0.650000,ITeeWLY/e8,,2020. 07. 15. 18:20:59,87d8c873-d09c-da25-e289-c736dd395acf,10.260000,2020. 07. 15. 18:22:30,2020. 07. 15. 18:22:30,
1.166667,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 15. 18:22:00,0.780000,ITeeWLY/e8,,2020. 07. 15. 18:22:59,46b3cdd0-6926-168d-647a-e0834b33c4bc,12.530000,2020. 07. 15. 18:27:04,2020. 07. 15. 18:27:04,
1.416667,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 15. 18:24:00,0.780000,ITeeWLY/e8,,2020. 07. 15. 18:24:59,f4787296-469c-a741-c0b9-f38b1cf6216a,13.240000,2020. 07. 15. 18:27:04,2020. 07. 15. 18:27:04,
1.444444,com.sec.android.app.shealth,65,230002,32400000,2020. 07. 15. 18:25:00,3.050000,ITeeWLY/e8,,2020. 07. 15. 18:25:59,c4777a39-d74c-5d14-0cc5-faacc13eb8ea,49.920000,2020. 07. 15. 18:27:04,2020. 07. 15. 18:27:04,
1.555556,com.sec.android.app.shealth,89,230002,32400000,2020. 07. 15. 18:26:00,4.250000,ITeeWLY/e8,,2020. 07. 15. 18:26:59,98714f31-b2f7-20d0-4102-16f76564c5aa,63.270000,2020. 07. 15. 18:27:04,2020. 07. 15. 18:27:04,
1.638889,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 15. 18:27:00,0.860000,ITeeWLY/e8,,2020. 07. 15. 18:27:59,fb0a9a36-286e-269c-2a0d-eb0a18a15212,14.310000,2020. 07. 15. 18:33:32,2020. 07. 15. 18:33:32,
1.611111,com.sec.android.app.shealth,98,230002,32400000,2020. 07. 15. 18:28:00,4.720000,ITeeWLY/e8,,2020. 07. 15. 18:28:59,3d8d36a4-036f-0272-fdc7-b5ea4ed8d05d,78.290000,2020. 07. 15. 18:33:32,2020. 07. 15. 18:33:32,
1.444444,com.sec.android.app.shealth,112,230002,32400000,2020. 07. 15. 18:29:00,5.200000,ITeeWLY/e8,,2020. 07. 15. 18:29:59,2043df19-4705-fbe1-6248-1fb5de729e32,81.570000,2020. 07. 15. 18:33:32,2020. 07. 15. 18:33:32,
1.527778,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 15. 18:30:00,5.330000,ITeeWLY/e8,,2020. 07. 15. 18:30:59,d4a3f5d8-48de-073a-34db-eaba93335e92,62.160000,2020. 07. 15. 18:33:32,2020. 07. 15. 18:33:32,
1.500000,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 15. 18:31:00,5.360000,ITeeWLY/e8,,2020. 07. 15. 18:31:59,2dbb9d13-d386-d434-fcad-70b6429e3c41,85.100000,2020. 07. 15. 18:33:32,2020. 07. 15. 18:33:32,
1.555556,com.sec.android.app.shealth,111,230002,32400000,2020. 07. 15. 18:32:00,5.240000,ITeeWLY/e8,,2020. 07. 15. 18:32:59,70867f2b-719a-bdc9-f098-0f7f7eb951d2,62.990000,2020. 07. 15. 18:33:32,2020. 07. 15. 18:33:32,
1.509068,com.sec.android.app.shealth,118,230002,32400000,2020. 07. 15. 18:33:00,5.080000,ITeeWLY/e8,,2020. 07. 15. 18:33:59,4ac5719f-d48f-cc40-eef0-d8bd3768a42c,80.861000,2020. 07. 15. 18:33:32,2020. 07. 15. 18:34:25,
1.597052,com.sec.android.app.shealth,117,230002,32400000,2020. 07. 15. 18:34:00,4.330000,ITeeWLY/e8,,2020. 07. 15. 18:34:59,e0c0f0db-a5d7-ff5f-cbe0-c387eb44e673,73.278000,2020. 07. 15. 18:34:25,2020. 07. 15. 18:35:01,
1.527778,com.sec.android.app.shealth,112,230002,32400000,2020. 07. 15. 18:35:00,5.030000,ITeeWLY/e8,,2020. 07. 15. 18:35:59,7aa79df6-b1e5-1e93-1506-533b377c43d4,86.000000,2020. 07. 15. 18:39:56,2020. 07. 15. 18:39:56,
1.538833,com.sec.android.app.shealth,116,230002,32400000,2020. 07. 15. 18:36:00,5.700000,ITeeWLY/e8,,2020. 07. 15. 18:36:59,a97e8e03-4664-d1bb-d06b-0974fffdfeb1,92.330000,2020. 07. 15. 18:39:56,2020. 07. 15. 18:39:56,
1.576167,com.sec.android.app.shealth,119,230002,32400000,2020. 07. 15. 18:37:00,5.850000,ITeeWLY/e8,,2020. 07. 15. 18:37:59,1b5e0be4-10c3-3c16-a078-3b8dace571db,94.570000,2020. 07. 15. 18:39:56,2020. 07. 15. 18:39:56,
1.472222,com.sec.android.app.shealth,112,230002,32400000,2020. 07. 15. 18:38:00,5.510000,ITeeWLY/e8,,2020. 07. 15. 18:38:59,8b5b36ca-590e-8e5b-f6b1-f84e3af08bde,83.300000,2020. 07. 15. 18:39:56,2020. 07. 15. 18:39:56,
1.597023,com.sec.android.app.shealth,122,230002,32400000,2020. 07. 15. 18:39:00,6.080000,ITeeWLY/e8,,2020. 07. 15. 18:39:59,10f74690-396e-dd57-879c-fbb74f370fcc,78.690000,2020. 07. 15. 18:39:56,2020. 07. 15. 18:40:02,
2.522895,com.sec.android.app.shealth,93,230002,32400000,2020. 07. 15. 18:40:00,7.380000,ITeeWLY/e8,,2020. 07. 15. 18:40:59,61b49151-d767-faab-6d4c-6f5c457f0554,88.850000,2020. 07. 15. 18:40:02,2020. 07. 15. 18:42:15,
1.555556,com.sec.android.app.shealth,35,230002,32400000,2020. 07. 15. 19:00:00,2.740000,ITeeWLY/e8,,2020. 07. 15. 19:00:59,59ed542f-5d54-c27b-5dd3-b6988dc7d02b,21.000000,2020. 07. 15. 19:01:37,2020. 07. 15. 19:01:37,
1.351777,com.sec.android.app.shealth,101,230002,32400000,2020. 07. 15. 19:01:00,8.720000,ITeeWLY/e8,,2020. 07. 15. 19:01:59,a80ee1b7-60f7-3833-697b-e8daa6435efa,60.911000,2020. 07. 15. 19:01:37,2020. 07. 15. 19:13:03,
1.500000,com.sec.android.app.shealth,105,230002,32400000,2020. 07. 15. 19:02:00,7.150000,ITeeWLY/e8,,2020. 07. 15. 19:02:59,f300369d-eba8-8513-62da-cb1514d0915d,75.070000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.444444,com.sec.android.app.shealth,46,230002,32400000,2020. 07. 15. 19:03:00,2.130000,ITeeWLY/e8,,2020. 07. 15. 19:03:59,d82a1e1c-b45a-ea62-7a01-d13bf6d0212c,36.020000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.527778,com.sec.android.app.shealth,91,230002,32400000,2020. 07. 15. 19:04:00,6.410000,ITeeWLY/e8,,2020. 07. 15. 19:04:59,d7d6adb8-cfb4-45f4-924e-9069f515b2e8,64.390000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.472222,com.sec.android.app.shealth,99,230002,32400000,2020. 07. 15. 19:05:00,4.800000,ITeeWLY/e8,,2020. 07. 15. 19:05:59,c402a02e-6fde-a115-1122-6d1cdb6f738a,69.910000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.555556,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 15. 19:06:00,5.190000,ITeeWLY/e8,,2020. 07. 15. 19:06:59,de2f89f4-8f6f-3b9b-5b24-685d98b9281c,85.400000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.555556,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 15. 19:07:00,5.460000,ITeeWLY/e8,,2020. 07. 15. 19:07:59,acee26d0-a64d-032d-5b83-72b9b7da6983,87.220000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.348167,com.sec.android.app.shealth,106,230002,32400000,2020. 07. 15. 19:08:00,5.280000,ITeeWLY/e8,,2020. 07. 15. 19:08:59,96669863-3633-8716-c20c-4b92a77deec0,80.890000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.472333,com.sec.android.app.shealth,112,230002,32400000,2020. 07. 15. 19:09:00,5.580000,ITeeWLY/e8,,2020. 07. 15. 19:09:59,d568a4e8-f07b-9264-4817-58646fce61a4,88.340000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.500000,com.sec.android.app.shealth,45,230002,32400000,2020. 07. 15. 19:10:00,2.230000,ITeeWLY/e8,,2020. 07. 15. 19:10:59,29ca3185-c6b2-b7de-5871-65383f8472b8,35.440000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.722222,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 15. 19:12:00,0.810000,ITeeWLY/e8,,2020. 07. 15. 19:12:59,494c687f-c99c-d163-04c7-6169cb4241d6,15.760000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:13:03,
1.949497,com.sec.android.app.shealth,26,230002,32400000,2020. 07. 15. 19:13:00,1.370000,ITeeWLY/e8,,2020. 07. 15. 19:13:59,4213a783-c9cf-cfd5-6f68-a9dd128d90e7,21.840000,2020. 07. 15. 19:13:03,2020. 07. 15. 19:15:01,
1.472222,com.sec.android.app.shealth,76,230002,32400000,2020. 07. 15. 19:40:00,3.730000,ITeeWLY/e8,,2020. 07. 15. 19:40:59,212ff9b4-5f8b-831e-25c5-51fbdea69835,59.800000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.416667,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 15. 19:41:00,5.140000,ITeeWLY/e8,,2020. 07. 15. 19:41:59,bbe0e837-ab3e-cb69-dc81-b98a4952abd5,80.940000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.416667,com.sec.android.app.shealth,109,230002,32400000,2020. 07. 15. 19:42:00,5.280000,ITeeWLY/e8,,2020. 07. 15. 19:42:59,afcec1e1-3c6e-98bb-cecf-2ce60c4829c8,85.000000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.416667,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 15. 19:43:00,5.650000,ITeeWLY/e8,,2020. 07. 15. 19:43:59,ef2a37c8-b668-6e55-b404-a3f3126320d7,69.810000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.472222,com.sec.android.app.shealth,68,230002,32400000,2020. 07. 15. 19:44:00,3.250000,ITeeWLY/e8,,2020. 07. 15. 19:44:59,e5b9b973-ab9f-4473-8fbc-747cc18ce58c,53.220000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.583333,com.sec.android.app.shealth,91,230002,32400000,2020. 07. 15. 19:45:00,4.330000,ITeeWLY/e8,,2020. 07. 15. 19:45:59,b24e994d-d420-f5a0-5304-f0f071539c6f,72.650000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.500000,com.sec.android.app.shealth,22,230002,32400000,2020. 07. 15. 19:46:00,1.100000,ITeeWLY/e8,,2020. 07. 15. 19:46:59,a25b97b4-b344-fad3-c50c-b63627bd13b9,17.110000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.611111,com.sec.android.app.shealth,120,230002,32400000,2020. 07. 15. 19:47:00,5.590000,ITeeWLY/e8,,2020. 07. 15. 19:47:59,f056ead1-1825-f535-867d-f0559302e1bc,96.460000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:48:30,
1.573937,com.sec.android.app.shealth,101,230002,32400000,2020. 07. 15. 19:48:00,4.550000,ITeeWLY/e8,,2020. 07. 15. 19:48:59,67be6e3b-7fb2-0c7d-1599-6a8d289e0975,78.160000,2020. 07. 15. 19:48:30,2020. 07. 15. 19:49:59,
1.366559,com.sec.android.app.shealth,52,230002,32400000,2020. 07. 15. 19:49:00,2.470000,ITeeWLY/e8,,2020. 07. 15. 19:49:59,009918db-fc11-771f-3a4f-80c4b9b01f93,40.460000,2020. 07. 15. 19:49:59,2020. 07. 15. 19:50:30,
1.521581,com.sec.android.app.shealth,94,230002,32400000,2020. 07. 15. 19:50:00,4.590000,ITeeWLY/e8,,2020. 07. 15. 19:50:59,07ceb912-7822-cbc2-da39-ecf68aec638f,74.370000,2020. 07. 15. 19:50:30,2020. 07. 15. 19:51:07,
1.611111,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 15. 19:53:00,0.470000,ITeeWLY/e8,,2020. 07. 15. 19:53:59,51996b0b-18f8-78c9-d41f-3ace149ac41f,7.790000,2020. 07. 15. 19:54:59,2020. 07. 15. 19:54:59,
1.561676,com.sec.android.app.shealth,39,230002,32400000,2020. 07. 15. 19:54:00,1.820000,ITeeWLY/e8,,2020. 07. 15. 19:54:59,f5e86513-f6ff-b76c-26fa-a57b30b25e63,30.699000,2020. 07. 15. 19:54:59,2020. 07. 15. 19:55:00,
1.422521,com.sec.android.app.shealth,87,230002,32400000,2020. 07. 15. 19:55:00,4.210000,ITeeWLY/e8,,2020. 07. 15. 19:55:59,4dde9a2a-ebc7-8222-965b-dd7333181cb7,67.231000,2020. 07. 15. 19:55:00,2020. 07. 15. 19:56:31,
1.557352,com.sec.android.app.shealth,114,230002,32400000,2020. 07. 15. 19:56:00,5.390000,ITeeWLY/e8,,2020. 07. 15. 19:56:59,a532ac92-7b5c-e33e-ee9e-a653dfbeb131,85.269000,2020. 07. 15. 19:56:31,2020. 07. 15. 19:58:58,
1.579333,com.sec.android.app.shealth,119,230002,32400000,2020. 07. 15. 19:57:00,5.890000,ITeeWLY/e8,,2020. 07. 15. 19:57:59,bb9079d3-289c-d86f-5184-5cb05010e67a,94.760000,2020. 07. 15. 19:58:58,2020. 07. 15. 19:58:58,
1.612270,com.sec.android.app.shealth,119,230002,32400000,2020. 07. 15. 19:58:00,5.700000,ITeeWLY/e8,,2020. 07. 15. 19:58:59,dfec72d1-d536-efa7-9cb7-4735061dbc89,95.541000,2020. 07. 15. 19:58:58,2020. 07. 15. 20:02:51,
1.611111,com.sec.android.app.shealth,117,230002,32400000,2020. 07. 15. 19:59:00,5.600000,ITeeWLY/e8,,2020. 07. 15. 19:59:59,e0e3e5f7-f6b7-9deb-1518-d5cec439b461,93.780000,2020. 07. 15. 20:02:51,2020. 07. 15. 20:02:51,
1.611111,com.sec.android.app.shealth,54,230002,32400000,2020. 07. 15. 20:00:00,2.580000,ITeeWLY/e8,,2020. 07. 15. 20:00:59,d3622cf5-3ae7-7a05-9a43-447c60546377,43.480000,2020. 07. 15. 20:02:51,2020. 07. 15. 20:02:51,
1.750000,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 15. 20:01:00,0.830000,ITeeWLY/e8,,2020. 07. 15. 20:01:59,b0d912ae-9979-cb88-1d25-fb07e33d80d5,14.660000,2020. 07. 15. 20:02:51,2020. 07. 15. 20:02:51,
1.882681,com.sec.android.app.shealth,22,230002,32400000,2020. 07. 15. 21:06:00,1.050000,ITeeWLY/e8,,2020. 07. 15. 21:06:59,9e9fa539-6812-7301-fa7f-34d0a094c942,18.691000,2020. 07. 15. 21:06:25,2020. 07. 15. 21:06:32,
2.138889,com.sec.android.app.shealth,36,230002,32400000,2020. 07. 15. 21:07:00,1.790000,ITeeWLY/e8,,2020. 07. 15. 21:07:59,3310b9f5-56e1-0a6a-ae0a-7cce152278ca,30.530000,2020. 07. 15. 21:09:06,2020. 07. 15. 21:09:06,
1.472222,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 15. 21:08:00,5.170000,ITeeWLY/e8,,2020. 07. 15. 21:08:59,aa0f0ff0-5ade-70ee-ba79-82a147360782,83.950000,2020. 07. 15. 21:09:06,2020. 07. 15. 21:09:06,
1.528398,com.sec.android.app.shealth,88,230002,32400000,2020. 07. 15. 21:09:00,4.220000,ITeeWLY/e8,,2020. 07. 15. 21:09:59,4fe4043b-c2a0-e73c-f7ae-94ab9c1df0b4,69.069000,2020. 07. 15. 21:09:06,2020. 07. 15. 21:11:00,
1.638889,com.sec.android.app.shealth,93,230002,32400000,2020. 07. 15. 21:10:00,4.430000,ITeeWLY/e8,,2020. 07. 15. 21:10:59,fd974dc2-1ed3-51d8-08cc-dc12a543af48,74.210000,2020. 07. 15. 21:11:00,2020. 07. 15. 21:11:00,
1.525348,com.sec.android.app.shealth,85,230002,32400000,2020. 07. 15. 21:11:00,4.060000,ITeeWLY/e8,,2020. 07. 15. 21:11:59,4ac43574-9677-d4d0-59e9-7a181aedddb9,66.830000,2020. 07. 15. 21:11:00,2020. 07. 15. 21:12:10,
1.123576,com.sec.android.app.shealth,95,,32400000,2020. 07. 15. 21:13:00,4.096585,sZOKHxE5f1,,2020. 07. 15. 21:14:00,15948151-0000-0000-F100-948151800000,67.469772,2020. 07. 15. 21:15:18,2020. 07. 15. 21:15:18,
0.930606,com.sec.android.app.shealth,74,,32400000,2020. 07. 15. 21:14:00,3.572898,sZOKHxE5f1,,2020. 07. 15. 21:15:00,15948152-0000-0000-F100-948152400000,55.236019,2020. 07. 15. 21:15:18,2020. 07. 15. 21:15:18,
0.802094,com.sec.android.app.shealth,56,,32400000,2020. 07. 15. 21:15:00,2.604605,sZOKHxE5f1,,2020. 07. 15. 21:16:00,15948153-0000-0000-F100-948153000000,37.768795,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
1.491623,com.sec.android.app.shealth,109,230002,32400000,2020. 07. 15. 21:12:00,5.220000,ITeeWLY/e8,,2020. 07. 15. 21:12:59,2b646ae0-af2a-ef6d-5b09-f8cec3608964,85.951000,2020. 07. 15. 21:12:10,2020. 07. 15. 21:15:01,
1.416667,com.sec.android.app.shealth,102,230002,32400000,2020. 07. 15. 21:13:00,4.830000,ITeeWLY/e8,,2020. 07. 15. 21:13:59,d36af53f-ee04-5d4e-e7c5-1939788bb760,79.580000,2020. 07. 15. 21:15:01,2020. 07. 15. 21:15:01,
1.666667,com.sec.android.app.shealth,102,230002,32400000,2020. 07. 15. 21:14:00,5.430000,ITeeWLY/e8,,2020. 07. 15. 21:14:59,d493de23-7fd8-6fe7-dd02-25b0911af10a,70.110000,2020. 07. 15. 21:15:01,2020. 07. 15. 21:15:01,
1.217312,com.sec.android.app.shealth,80,,32400000,2020. 07. 15. 21:16:00,3.673319,sZOKHxE5f1,,2020. 07. 15. 21:17:00,15948153-0000-0000-F100-948153600000,62.198463,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.441142,com.sec.android.app.shealth,6,,32400000,2020. 07. 15. 21:17:00,0.409791,sZOKHxE5f1,,2020. 07. 15. 21:18:00,15948154-0000-0000-F100-948154200000,4.664027,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.856189,com.sec.android.app.shealth,57,,32400000,2020. 07. 15. 21:18:00,2.533561,sZOKHxE5f1,,2020. 07. 15. 21:19:00,15948154-0000-0000-F100-948154800000,37.957962,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
1.185388,com.sec.android.app.shealth,53,,32400000,2020. 07. 15. 21:19:00,1.980969,sZOKHxE5f1,,2020. 07. 15. 21:20:00,15948155-0000-0000-F100-948155400000,33.269581,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.984388,com.sec.android.app.shealth,63,,32400000,2020. 07. 15. 21:20:00,2.696483,sZOKHxE5f1,,2020. 07. 15. 21:21:00,15948156-0000-0000-F100-948156000000,42.374847,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.017362,com.sec.android.app.shealth,2,,32400000,2020. 07. 15. 21:21:00,0.696808,sZOKHxE5f1,,2020. 07. 15. 21:22:00,15948156-0000-0000-F100-948156600000,0.517551,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.190658,com.sec.android.app.shealth,16,,32400000,2020. 07. 15. 21:22:00,1.362226,sZOKHxE5f1,,2020. 07. 15. 21:23:00,15948157-0000-0000-F100-948157200000,8.522532,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.480466,com.sec.android.app.shealth,11,,32400000,2020. 07. 15. 21:24:00,0.638280,sZOKHxE5f1,,2020. 07. 15. 21:25:00,15948158-0000-0000-F100-948158400000,7.440898,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.224955,com.sec.android.app.shealth,15,,32400000,2020. 07. 15. 21:25:00,1.713572,sZOKHxE5f1,,2020. 07. 15. 21:26:00,15948159-0000-0000-F100-948159000000,12.022764,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.546106,com.sec.android.app.shealth,4,,32400000,2020. 07. 15. 21:26:00,0.271066,sZOKHxE5f1,,2020. 07. 15. 21:27:00,15948159-0000-0000-F100-948159600000,3.804369,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
1.016870,com.sec.android.app.shealth,17,,32400000,2020. 07. 15. 21:31:00,0.832106,sZOKHxE5f1,,2020. 07. 15. 21:32:00,15948162-0000-0000-F100-948162600000,13.441375,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
0.256622,com.sec.android.app.shealth,8,,32400000,2020. 07. 15. 21:32:00,0.671965,sZOKHxE5f1,,2020. 07. 15. 21:33:00,15948163-0000-0000-F100-948163200000,5.338035,2020. 07. 15. 21:36:22,2020. 07. 15. 21:36:22,
1.318429,com.sec.android.app.shealth,72,230002,32400000,2020. 07. 15. 21:15:00,3.430000,ITeeWLY/e8,,2020. 07. 15. 21:15:59,fe0a6b85-2d97-4f7f-19bd-ca1a81da15b1,52.910000,2020. 07. 15. 21:15:20,2020. 07. 15. 21:16:44,
1.541309,com.sec.android.app.shealth,105,230002,32400000,2020. 07. 15. 21:16:00,4.500000,ITeeWLY/e8,,2020. 07. 15. 21:16:59,b55739df-1581-63d1-1f69-ea88b2938a40,68.370000,2020. 07. 15. 21:16:44,2020. 07. 15. 21:17:53,
1.556294,com.sec.android.app.shealth,25,230002,32400000,2020. 07. 15. 21:17:00,1.210000,ITeeWLY/e8,,2020. 07. 15. 21:17:59,4c929416-c6da-2d71-cda7-40a9b7212b63,19.710000,2020. 07. 15. 21:17:53,2020. 07. 15. 21:18:31,
1.496127,com.sec.android.app.shealth,71,230002,32400000,2020. 07. 15. 21:18:00,3.470000,ITeeWLY/e8,,2020. 07. 15. 21:18:59,1e4f4a9d-2357-63bc-13b7-285e6a4ad11d,55.840000,2020. 07. 15. 21:18:31,2020. 07. 15. 21:21:14,
1.416667,com.sec.android.app.shealth,48,230002,32400000,2020. 07. 15. 21:19:00,2.330000,ITeeWLY/e8,,2020. 07. 15. 21:19:59,c20ddc0b-0b8f-18bc-9c4d-0f8e158849f5,37.340000,2020. 07. 15. 21:21:14,2020. 07. 15. 21:21:14,
1.444444,com.sec.android.app.shealth,77,230002,32400000,2020. 07. 15. 21:20:00,3.720000,ITeeWLY/e8,,2020. 07. 15. 21:20:59,623d2fcf-8b4d-a19e-dc88-82fcc2669540,53.710000,2020. 07. 15. 21:21:14,2020. 07. 15. 21:21:14,
1.416667,com.sec.android.app.shealth,28,230002,32400000,2020. 07. 15. 21:21:00,1.620000,ITeeWLY/e8,,2020. 07. 15. 21:21:59,f907139d-5f72-2c44-a774-439c1d49b1d2,21.660000,2020. 07. 15. 21:24:56,2020. 07. 15. 21:24:56,
1.138889,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 15. 21:22:00,0.470000,ITeeWLY/e8,,2020. 07. 15. 21:22:59,e5c56d58-810c-b529-a5e1-615db45a8d7e,8.240000,2020. 07. 15. 21:24:56,2020. 07. 15. 21:24:56,
2.916667,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 15. 21:23:00,0.580000,ITeeWLY/e8,,2020. 07. 15. 21:23:59,73f51b04-a1f0-7924-bfa3-9ec7ac6f1f60,11.150000,2020. 07. 15. 21:24:56,2020. 07. 15. 21:24:56,
0.284082,com.sec.android.app.shealth,8,,32400000,2020. 07. 15. 21:37:00,0.763326,sZOKHxE5f1,,2020. 07. 15. 21:38:00,15948166-0000-0000-F100-948166200000,6.415211,2020. 07. 15. 23:38:16,2020. 07. 15. 23:38:16,
